business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level,permanently_closed
OPERATIONAL,"{'location': {'lat': 40.908126, 'lng': -74.15078679999999}, 'viewport': {'northeast': {'lat': 40.9094961802915, 'lng': -74.14936611970849}, 'southwest': {'lat': 40.9067982197085, 'lng': -74.1520640802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Dunkin',{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116434476054542159695"">Dunkin Donuts Market</a>'], 'photo_reference': 'AW30NDx5dDeZFYSo5VJyNo4XCiA3INk-ZsUN16w8B7hdA5PZbghHwjaO3L2za76R3KG64P5-1lrJjP1T0LJNSEQs9nlqXg2wvEZuEZ1LVjUmysW6dRhBS8ye7UUtWKQdBye1bYNVjZUZWQmPg6bFNlu8E9hFjI0kT83fywMMzsJfJzG7pH8E', 'width': 4032}]",ChIJBaD42zz8wokRbqXFTbIVYSo,"{'compound_code': 'WR5X+7M Paterson, NJ, USA', 'global_code': '87G7WR5X+7M'}",4.1,ChIJBaD42zz8wokRbqXFTbIVYSo,GOOGLE,"['bakery', 'meal_takeaway', 'cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",435.0,"684 Market Street, Paterson",1.0,
OPERATIONAL,"{'location': {'lat': 40.9011737, 'lng': -74.165249}, 'viewport': {'northeast': {'lat': 40.9024680802915, 'lng': -74.1640097197085}, 'southwest': {'lat': 40.8997701197085, 'lng': -74.16670768029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109687271218824692603"">Dan McCurry</a>'], 'photo_reference': 'AW30NDzPSvWCFzIhliYgAAv5aFdn29MQJpXoq0LbqnuOZ6WeUleQquaQrrgjz5pIT2Byz27HPTityPyaaM5t2IRBRYIApHisOSgYnPdw3kJnYnwnX6eePIAzuj43WcLOz0u_ADjGpxkDXrKQcM5fsyxtFM1roNBwvPNqLmocf9ifPlDWnkaG', 'width': 2592}]",ChIJy6ii8yn8wokRs5LGjHI4Y5c,"{'compound_code': 'WR2M+FW Paterson, NJ, USA', 'global_code': '87G7WR2M+FW'}",4.0,ChIJy6ii8yn8wokRs5LGjHI4Y5c,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",212.0,"755 Main Steet, Paterson",1.0,
OPERATIONAL,"{'location': {'lat': 40.9010778, 'lng': -74.1651499}, 'viewport': {'northeast': {'lat': 40.9023959802915, 'lng': -74.16393916970848}, 'southwest': {'lat': 40.8996980197085, 'lng': -74.1666371302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Mocha Town EZ Market,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107989945750733847546"">Drew Rowley 973</a>'], 'photo_reference': 'AW30NDymaHu2AJ5odvBanmRhgN9wGKEiR2yPWfkJusMgXSSuIH7GFVXRdlSpW5Yhp6M8PEmaLTVljOHRhW6X6unyGicY5z4_xAVplyBBTscKCORryh_tqWnShl5FgHaJ1FVsui8P5I4gAI8N-LOvdihgr45w_FPMV6Eac6N57RA7s3YEhddX', 'width': 3024}]",ChIJkZqpGCr8wokRZrFCHtJ5cTY,"{'compound_code': 'WR2M+CW Paterson, NJ, USA', 'global_code': '87G7WR2M+CW'}",3.2,ChIJkZqpGCr8wokRZrFCHtJ5cTY,GOOGLE,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",6.0,"755 Main Steet, Paterson",,
OPERATIONAL,"{'location': {'lat': 40.9160314, 'lng': -74.17369289999999}, 'viewport': {'northeast': {'lat': 40.9174233802915, 'lng': -74.1723629697085}, 'southwest': {'lat': 40.9147254197085, 'lng': -74.17506093029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,New Sin Lee,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101378040042700016306"">Roberto Viajero Vlogs</a>'], 'photo_reference': 'AW30NDzOItSufQQiB3HXX4avExZSsi-jWhs2bql1zM0U6H_xw-mFrPK9m_kq2OaGWnXHIPsUzlOhyp8zbI08cg0rDtri6ysBi60bdYNSKRbWxGNmC8dWNuWiFWlL6ZY2B84WsY1BreB8Vo1PZ6AdE9YzaGIaDbg6k0l1bBT3_YNyKcAh33wZ', 'width': 4000}]",ChIJXXpRcsv9wokRYCM49i5XGj0,"{'compound_code': 'WR8G+CG Paterson, NJ, USA', 'global_code': '87G7WR8G+CG'}",4.1,ChIJXXpRcsv9wokRYCM49i5XGj0,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",80.0,"106 Market Street, Paterson",1.0,
OPERATIONAL,"{'location': {'lat': 40.9264903, 'lng': -74.1500638}, 'viewport': {'northeast': {'lat': 40.92775333029149, 'lng': -74.14886031970849}, 'southwest': {'lat': 40.9250553697085, 'lng': -74.15155828029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Banana King Corp - HQ and Warehouse,{'open_now': False},"[{'height': 1164, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102364159990292007692"">Banana King Corp - HQ and Warehouse</a>'], 'photo_reference': 'AW30NDyN-Hii0HDJ3AfQAqunHfZP-gyXg62QPemp3qJPYkDJsQ6Nysty_Ns06-7qu7QwXbCgkwWssUC3bw5wx8x6UvNiNb8jV6nINlNZFk0wexaSp4eKFYItmgXKthg3ZLSawJWvjVCkPyoBxpL2yhNOW0usFpSciEOjDq-2EmbWDzVQy7Zj', 'width': 2048}]",ChIJF_1N00L8wokRYdYDl0LEDVQ,"{'compound_code': 'WRGX+HX Paterson, NJ, USA', 'global_code': '87G7WRGX+HX'}",3.8,ChIJF_1N00L8wokRYdYDl0LEDVQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",44.0,"320 9th Avenue #2311, Paterson",,
OPERATIONAL,"{'location': {'lat': 40.9294863, 'lng': -74.1818009}, 'viewport': {'northeast': {'lat': 40.9307549802915, 'lng': -74.1804725697085}, 'southwest': {'lat': 40.9280570197085, 'lng': -74.1831705302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Burger King,{'open_now': True},"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112241712482813909398"">Thomas Lao</a>'], 'photo_reference': 'AW30NDzHegL8UQ7tkUJthzB52-7Om2OV6gnlWw7lHO2Lp6PeSTTknG57rFGslG1yA1_Y9wq3I5wq9v3PNwfXcE4MKSnO5M1AJ1BOK_JvddGWFXEMCQEJG3dPl00z-pUsqEvK0pPZt_SEY-QXAAULYLuudmVVlpGhG9ba26Ir8R7cuOqK5zW8', 'width': 4032}]",ChIJHdIVb7D9wokRCkh_ZVz6bnI,"{'compound_code': 'WRH9+Q7 Haledon, NJ, USA', 'global_code': '87G7WRH9+Q7'}",3.6,ChIJHdIVb7D9wokRCkh_ZVz6bnI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",449.0,"168 Belmont Avenue, Haledon",1.0,
OPERATIONAL,"{'location': {'lat': 40.93420709999999, 'lng': -74.1714977}, 'viewport': {'northeast': {'lat': 40.9355150302915, 'lng': -74.1700838197085}, 'southwest': {'lat': 40.93281706970851, 'lng': -74.1727817802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Freakin' Vegan,{'open_now': False},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111513363866990160408"">Chara The Designer</a>'], 'photo_reference': 'AW30NDwjkMXU11KO08BOeXH5SAq0mV95GKmI6Af6rBZgpmiAq92fdGY2FSCalCsIxISySjYPWJtQcrUhMfNsJl18uqMqfiovzg9s3TMwAlAsBwV1XQbZeJoZ-QOlss2PnfF8dLSXRNdhw2X7y7nxV6KT88IcoH7SHzPTOPPpZrLmpW5uFc5c', 'width': 4096}]",ChIJi3cUr6z9wokRXzok3DeXbxc,"{'compound_code': 'WRMH+MC Prospect Park, NJ, USA', 'global_code': '87G7WRMH+MC'}",4.6,ChIJi3cUr6z9wokRXzok3DeXbxc,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",94.0,"321 North 8th Street, Prospect Park",2.0,
OPERATIONAL,"{'location': {'lat': 40.933665, 'lng': -74.17735139999999}, 'viewport': {'northeast': {'lat': 40.93506783029151, 'lng': -74.17591801970848}, 'southwest': {'lat': 40.93236986970851, 'lng': -74.1786159802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Blimpie,{'open_now': True},"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105190028964646841665"">Blimpie</a>'], 'photo_reference': 'AW30NDxrDY_BRivmLwfBPwvaxfARl_iaJkGwgeOJKzJ-SgdKUCySiVmNezbYmTPV4RfN3RUv5Jnu49MxrfEIeVR75JO7Ka5d0-lds54NyO2XFgzi9V4ai-5NwTBYEb6477LucnHrW-VSPtY5C5KMdii0sZ2PUZhbsbYtivF1uYy-qTChpEnE', 'width': 1080}]",ChIJ_VdHm679wokR45QeKAKBghw,"{'compound_code': 'WRMF+F3 Haledon, NJ, USA', 'global_code': '87G7WRMF+F3'}",4.2,ChIJ_VdHm679wokR45QeKAKBghw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",71.0,"251 Haledon Avenue, Haledon",1.0,
CLOSED_TEMPORARILY,"{'location': {'lat': 40.9151383, 'lng': -74.1730578}, 'viewport': {'northeast': {'lat': 40.9165627802915, 'lng': -74.1718110697085}, 'southwest': {'lat': 40.9138648197085, 'lng': -74.17450903029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Nathan's Famous,,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115399839118820453973"">Earl Grosser</a>'], 'photo_reference': 'AW30NDyOzLbFZBNINlFKlSoZLuAG17BTbg8xpRtdfCM7-CzcxG8IEGr6Rv9qY_FDNj4kBqpsj4OfRPF1si1K6raUyu3oQXR4altCxgWn9L3ml6tsQo5AdeBsSJuwV1rQah8oijeXSUSYuATkNvIiZ2v0JvjTd-zOzLrkAPAQZVKo-vIphF2l', 'width': 3984}]",ChIJPXBmhMz9wokR-lvceGkN6pE,"{'compound_code': 'WR8G+3Q Paterson, NJ, USA', 'global_code': '87G7WR8G+3Q'}",3.7,ChIJPXBmhMz9wokR-lvceGkN6pE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,"301 Main Steet, Paterson",,True
OPERATIONAL,"{'location': {'lat': 40.90678740000001, 'lng': -74.1572332}, 'viewport': {'northeast': {'lat': 40.90815463029151, 'lng': -74.1559637197085}, 'southwest': {'lat': 40.90545666970851, 'lng': -74.1586616802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Banana King,{'open_now': True},"[{'height': 1188, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117053456560202013854"">Jamal Ramsey</a>'], 'photo_reference': 'AW30NDwUnOHC8sRuR5UhMluTR_m2T2m_4Ha3vKrFEqLY1wTrXZfXT430m6PkR059mDMn4FRa60AAY4gWH-eIGePnB6wterIIbNWQxjAq54fTte-0_qMlJmEVsu9lLkhYvqMWJPmRwdyC24j9c9T8wu8agFPvtk5dGgCW_WPYe_SW6VJlCI22', 'width': 1440}]",ChIJFWISFyX8wokRFAmYpHCk95s,"{'compound_code': 'WR4V+P4 Paterson, NJ, USA', 'global_code': '87G7WR4V+P4'}",4.0,ChIJFWISFyX8wokRFAmYpHCk95s,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1026.0,"997 Madison Avenue, Paterson",1.0,
OPERATIONAL,"{'location': {'lat': 40.8996499, 'lng': -74.1575117}, 'viewport': {'northeast': {'lat': 40.9010317802915, 'lng': -74.15610021970849}, 'southwest': {'lat': 40.8983338197085, 'lng': -74.15879818029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Alhamadanya Sweets,{'open_now': True},"[{'height': 827, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106861189047072014762"">Alhamadanya Sweets</a>'], 'photo_reference': 'AW30NDy0A_o2J_DaX9EA2XoPXHxx1BbKuAPYUYYNI6kOi11sj9qrycSgzCt0b6o-1Lnsz4GkkEYpJNrdu8aXxs2ZZWTNuJkjX0RuggP601ZI9ooaxuYCzw2VK1Y00rtD0VsujTKG_8er3xrWsjvlSMhbXhBsFWdwjFLH67ov1JuSzp6GGzvi', 'width': 826}]",ChIJcSe2vif8wokRXl8mrPNlc58,"{'compound_code': 'VRXR+VX Paterson, NJ, USA', 'global_code': '87G7VRXR+VX'}",4.6,ChIJcSe2vif8wokRXl8mrPNlc58,GOOGLE,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",183.0,"52 East Railway Avenue, Paterson",,
OPERATIONAL,"{'location': {'lat': 40.916375, 'lng': -74.171334}, 'viewport': {'northeast': {'lat': 40.9177921302915, 'lng': -74.1699558697085}, 'southwest': {'lat': 40.9150941697085, 'lng': -74.17265383029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McDonald's,{'open_now': True},"[{'height': 2468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103446395390667911746"">Beau</a>'], 'photo_reference': 'AW30NDxQUO-bqD67LtdeRnWPZLkk8OyXr2hFfz_FTPq3YPnMs4vjdXntQ4aUdCey7vvzadKhbhaIrDV0XuPV3jxuM0H3bZ99POme__6MNrDPmec85pk43r9Ha5q_0UeOFCEYfpAO2737gYMPy48E9tcaLr2jvgNDO4_517NTpTlgM5pqTN1m', 'width': 2444}]",ChIJhwyoNsv9wokRQywwtylZS_w,"{'compound_code': 'WR8H+GF Paterson, NJ, USA', 'global_code': '87G7WR8H+GF'}",3.6,ChIJhwyoNsv9wokRQywwtylZS_w,GOOGLE,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",1007.0,"160 Market Street, Paterson",1.0,
OPERATIONAL,"{'location': {'lat': 40.90648789999999, 'lng': -74.1570132}, 'viewport': {'northeast': {'lat': 40.9079099302915, 'lng': -74.15566096970848}, 'southwest': {'lat': 40.9052119697085, 'lng': -74.1583589302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pan Pizza Bakery,{'open_now': True},"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114945057780686054943"">Carlos Restrepo</a>'], 'photo_reference': 'AW30NDxGjdpE-eJQitG8PVCJHBTbhE_l17Wfi7E73sdpLHH9LkgprCI7cNBy9SvRCIyMbEXNeN6DVWtAGuUw7g2j5331ewAmZJl2P3JUks8Jmz9Amj_4YF-E2n7tqpmlcmYuvsNJTT1nQRhJ4KJnJzLy2FVz_xG7nJdPrzRR8AixUnR3kmSp', 'width': 2160}]",ChIJ6z3fGSX8wokRoF4gBDGBFs0,"{'compound_code': 'WR4V+H5 Paterson, NJ, USA', 'global_code': '87G7WR4V+H5'}",4.3,ChIJ6z3fGSX8wokRoF4gBDGBFs0,GOOGLE,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.0,"392 21st Avenue, Paterson",,
OPERATIONAL,"{'location': {'lat': 40.9168921, 'lng': -74.1724287}, 'viewport': {'northeast': {'lat': 40.9182500802915, 'lng': -74.1710084197085}, 'southwest': {'lat': 40.9155521197085, 'lng': -74.1737063802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Piccola Roma Restaurant,{'open_now': True},,ChIJK1XbwMr9wokRcnyoSCGgZeU,"{'compound_code': 'WR8H+Q2 Paterson, NJ, USA', 'global_code': '87G7WR8H+Q2'}",,ChIJK1XbwMr9wokRcnyoSCGgZeU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"146 Washington Street, Paterson",,
OPERATIONAL,"{'location': {'lat': 40.8043243, 'lng': -74.237454}, 'viewport': {'northeast': {'lat': 40.8056060802915, 'lng': -74.23626346970849}, 'southwest': {'lat': 40.8029081197085, 'lng': -74.23896143029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Highlawn,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101288062461504345967"">The Highlawn</a>'], 'photo_reference': 'AW30NDzxe2gM8pj860PlLQKWph4yteR3jZJ_CJHiwf9sxzKzr2fyCWq3hQEVzgHfgQL0dIfYayAi7-qomsDwyCkXpwFLBMdfXnhaoJMrAbWPBmWJ_rerRVlSqT4r2alfW-sxO_R3cxzslbsiCJ4lTT7_YfaqXXAzP6PFqGIe5IH-L077VAt8', 'width': 1920}]",ChIJ51Ojil6qw4kR7JzeGCKu0WI,"{'compound_code': 'RQ37+P2 West Orange, NJ, USA', 'global_code': '87G7RQ37+P2'}",4.5,ChIJ51Ojil6qw4kR7JzeGCKu0WI,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",329.0,"1 Crest Drive, West Orange",3.0,
OPERATIONAL,"{'location': {'lat': 40.8367489, 'lng': -74.2738373}, 'viewport': {'northeast': {'lat': 40.8381532302915, 'lng': -74.2725171197085}, 'southwest': {'lat': 40.8354552697085, 'lng': -74.2752150802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Calandra's Italian Village,{'open_now': True},"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114295841512685142755"">ejpjr photography</a>'], 'photo_reference': 'AW30NDxUf8xw3HrdbVvm5tGny9nWSgNK2xCfGarIjwxm_lPMZ66DpjuI1nIf21doi4gUHOJ5PFJu8pp7A7oHUvGROJEw8c9Am6DigcKxPsVLGSzL4XwZWv5rDaCYtjoxn8tCQ0DpA3XhDhFsUdz7yYemOQt1a0BzOxNhrJJV_f_Dzkte37Ax', 'width': 12000}]",ChIJs_1iV4IAw4kR4C-6pAimDls,"{'compound_code': 'RPPG+MF Caldwell, NJ, USA', 'global_code': '87G7RPPG+MF'}",4.3,ChIJs_1iV4IAw4kR4C-6pAimDls,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1145.0,"234 Bloomfield Avenue, Caldwell",2.0,
OPERATIONAL,"{'location': {'lat': 40.8130931, 'lng': -74.2169803}, 'viewport': {'northeast': {'lat': 40.81447803029149, 'lng': -74.21561806970848}, 'southwest': {'lat': 40.81178006970849, 'lng': -74.2183160302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cuban Pete's,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107875913386316038341"">Fahd YK</a>'], 'photo_reference': 'AW30NDzm_Pi8p40iBktrrrmXSf13HBTEI-0LrtZx6OavtHSjaAmN72HFMZUnALIJ9nQB9owjMUv8QUhCdN8Tsy8w9dbmHO6c86ZfKndrvKzODcANA3LZJUYtfwSffSbBWrTviYd78nuqhQ3ukMyzq4pXDblAq1MsjEopR7gLyYS6P2IUGGQd', 'width': 4032}]",ChIJ74pbo0xVwokR6S71NuFrRSE,"{'compound_code': 'RQ7M+66 Montclair, NJ, USA', 'global_code': '87G7RQ7M+66'}",4.1,ChIJ74pbo0xVwokR6S71NuFrRSE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",6660.0,"428 Bloomfield Avenue, Montclair",2.0,
OPERATIONAL,"{'location': {'lat': 40.8177608, 'lng': -74.3069709}, 'viewport': {'northeast': {'lat': 40.8192307302915, 'lng': -74.3055108197085}, 'southwest': {'lat': 40.8165327697085, 'lng': -74.30820878029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Oasis 5 Cafe,{'open_now': False},,ChIJH8mgnSGqw4kRVcASmNnbEjU,"{'compound_code': 'RM9V+46 Roseland, NJ, USA', 'global_code': '87G7RM9V+46'}",3.6,ChIJH8mgnSGqw4kRVcASmNnbEjU,GOOGLE,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']",13.0,"5 Becker Farm Road, Roseland",,
OPERATIONAL,"{'location': {'lat': 40.79351, 'lng': -74.255663}, 'viewport': {'northeast': {'lat': 40.79424228029149, 'lng': -74.2539385197085}, 'southwest': {'lat': 40.7915443197085, 'lng': -74.2566364802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,TGI Fridays,{'open_now': True},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102345290677157251228"">anbu thiagarajan</a>'], 'photo_reference': 'AW30NDzR1EjlAn_zH2CeufDxJfV8IS1XEARxdgan-Pg151hTg_MbQ3Ch3xAa7B5-CdNOKDA_xD3SgvxqjZnWvQF5PC99ct7svIqEqI60o7iHw2mk8pjwTOTnv-ryNk1OqDvHnHW7P_jI76KSZaWFs_XTPkFp39wGljawxwDIk1GY1TrcRH-M', 'width': 3840}]",ChIJfyeYlAKrw4kRVsQPnkRC_Rs,"{'compound_code': 'QPVV+CP West Orange, NJ, USA', 'global_code': '87G7QPVV+CP'}",3.3,ChIJfyeYlAKrw4kRVsQPnkRC_Rs,GOOGLE,"['restaurant', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'establishment']",1857.0,"495 Prospect Avenue, West Orange",2.0,
OPERATIONAL,"{'location': {'lat': 40.8161861, 'lng': -74.2184111}, 'viewport': {'northeast': {'lat': 40.81744913029149, 'lng': -74.21694441970851}, 'southwest': {'lat': 40.81475116970849, 'lng': -74.21964238029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Just Jake's,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114824610623852963263"">Barbara P. Hughes, Realtor</a>'], 'photo_reference': 'AW30NDwwpjBrOrYbIJ1rNOWqiRIe6D-_YGQqSebuPES36biHuYPSVu0e8mQh2UHM4fuxR8oK7h9zIQ0p5Y7cqtHgyZX0lj3TeMCz-Q3x8x0y7U1IfsZbsX-HBJrYh47KZV6VxSkyZgSvz9CZNrFhZ7JFGVpxngcaeB6AxEcnLQwsFKYuELX9', 'width': 3024}]",ChIJM_EIzbKqw4kRwj-hj11hVQ4,"{'compound_code': 'RQ8J+FJ Montclair, NJ, USA', 'global_code': '87G7RQ8J+FJ'}",4.3,ChIJM_EIzbKqw4kRwj-hj11hVQ4,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",856.0,"30 Park Street, Montclair",2.0,
OPERATIONAL,"{'location': {'lat': 40.81502800000001, 'lng': -74.2185883}, 'viewport': {'northeast': {'lat': 40.8163069302915, 'lng': -74.21736221970849}, 'southwest': {'lat': 40.8136089697085, 'lng': -74.2200601802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mesob,{'open_now': False},"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110953860582588471968"">Mesob</a>'], 'photo_reference': 'AW30NDwpvn_HyEYm5OEIn_M6CVYk9K6yziPKQ0iUdy_zxjwy8EvFkpbAKhupp9QTnPC5gDptVn_bzbGddt2--nDF3SEx3AjRlitCm40edvT2aVHbbkO3SMWlB_JYfroijSASksYx2bXAPw-FVOrrlkhdx2bXQNT9VSkjbYpBAkDFNWTpL0EM', 'width': 640}]",ChIJQ19uJbOqw4kRgiCYOCYBGZo,"{'compound_code': 'RQ8J+2H Montclair, NJ, USA', 'global_code': '87G7RQ8J+2H'}",4.5,ChIJQ19uJbOqw4kRgiCYOCYBGZo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",843.0,"515 Bloomfield Avenue, Montclair",2.0,
OPERATIONAL,"{'location': {'lat': 40.8180008, 'lng': -74.2230759}, 'viewport': {'northeast': {'lat': 40.8193946802915, 'lng': -74.2216615697085}, 'southwest': {'lat': 40.8166967197085, 'lng': -74.22435953029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Toast Montclair,{'open_now': False},"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117687470126091522338"">K. Buvar-Toth</a>'], 'photo_reference': 'AW30NDyZs1HxstZhKJxuF7SC8hgjwy2pi215uVWIU8xwYsQdvQ9p_dmuuLgMIluOpVsOb4-kU3EeRJyIk234Nu34aY72fj3xIi7ETao2cvjN8Kr0xrtHtBNzWraeTgqOIIYp6e0qdJjnQNjai3243Hh2DiEfkkR6oZFqz_OWPZOSmYQmpja2', 'width': 3096}]",ChIJMcm4GrKqw4kR7rLxHW-rtk8,"{'compound_code': 'RQ9G+6Q Montclair, NJ, USA', 'global_code': '87G7RQ9G+6Q'}",4.3,ChIJMcm4GrKqw4kR7rLxHW-rtk8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1299.0,"700 Bloomfield Avenue, Montclair",2.0,
