business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 34.8632354, 'lng': -120.4479446}, 'viewport': {'northeast': {'lat': 34.8646323302915, 'lng': -120.4468020197085}, 'southwest': {'lat': 34.8619343697085, 'lng': -120.4494999802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Blast 825 Brewery,{'open_now': True},"[{'height': 5000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106828069468357089119"">Blast 825 Brewery</a>'], 'photo_reference': 'AW30NDyM9wYH8ssjrD26dCcs7u1BFQbddjmPSg1BcngkfRjjx1IcaNN6CK5ebLZwPBUDw6iAZSMyULztJwCTSm9AYXuO4aZEHkuM_-uVkrY-pGKsLQ0HtHjViqoabjXBPRDzCGxfs8NE6UqAoq5QmGZ59Oss1OR7aQ9YCnrG3H5WR5vLqI9Q', 'width': 4000}]",ChIJm1e4SmMU7IARwpH9CBSL5ZU,"{'compound_code': 'VH72+7R Orcutt, CA, USA', 'global_code': '846XVH72+7R'}",2.0,4.2,ChIJm1e4SmMU7IARwpH9CBSL5ZU,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",923,"241 South Broadway, Orcutt"
OPERATIONAL,"{'location': {'lat': 34.93726999999999, 'lng': -120.4188159}, 'viewport': {'northeast': {'lat': 34.9385053302915, 'lng': -120.4173702197085}, 'southwest': {'lat': 34.9358073697085, 'lng': -120.4200681802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,In-N-Out Burger,{'open_now': True},"[{'height': 752, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104127625242787382637"">In-N-Out Burger</a>'], 'photo_reference': 'AW30NDyHF4EkN-6f4BwX-cBFjX4ZPYq_r3avS72pT9ju_No_07HzJIiZweK2v1SNKEpFJ3HAdNBtsoEuAbOTKjYW0_Pj52XFBwISIUZqzzaVnXdM0OtZanrm4q6k38dwOfwe2EP_UMepttlXDbsRI429D22RCrxBzlOaUaYrTr7WfAgR7Nwa', 'width': 1337}]",ChIJG-GAZJZs7IARvMiKLrs9fY8,"{'compound_code': 'WHPJ+WF Santa Maria, CA, USA', 'global_code': '846XWHPJ+WF'}",1.0,4.6,ChIJG-GAZJZs7IARvMiKLrs9fY8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3294,"1330 South Bradley Road, Santa Maria"
OPERATIONAL,"{'location': {'lat': 34.9528774, 'lng': -120.4298099}, 'viewport': {'northeast': {'lat': 34.95426413029151, 'lng': -120.4283807197085}, 'southwest': {'lat': 34.95156616970851, 'lng': -120.4310786802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Wienerschnitzel,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106067588927432613943"">Emerick Lopez</a>'], 'photo_reference': 'AW30NDzgMy5aFFNoFSz8tXRV1zAyq2Ol544ZaafEA-hSu5ethspvvMC1bBZ82zfwLHMEOmJe4LnKHySPNaczU26CPmluXlHxQe8YKKXKbGI4S3XSQKo3cUNqRAC5KIFUAmsxaVLGdbUlbCFyYxjQkETxWOijLlEmR_QEBx7NjgI7yTVM1oBS', 'width': 5312}]",ChIJO9pq_H1s7IARds2IjhdqPMA,"{'compound_code': 'XH3C+53 Santa Maria, CA, USA', 'global_code': '846XXH3C+53'}",1.0,4.4,ChIJO9pq_H1s7IARds2IjhdqPMA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",641,"500 East Main Street, Santa Maria"
OPERATIONAL,"{'location': {'lat': 34.953256, 'lng': -120.416168}, 'viewport': {'northeast': {'lat': 34.9544512802915, 'lng': -120.4146256197085}, 'southwest': {'lat': 34.9517533197085, 'lng': -120.4173235802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105595775455723454671"">Ruby Lib</a>'], 'photo_reference': 'AW30NDxEpxYo4RoT7Z1-cIovy14pyNMUiK2q8fgLho5WfbmBIaOwJqXfWQtHim_BNW5lLZNu3vaKWjhS_1IrR987sz7Kw5OU2Gl4D2FbKtfsRWE6LVo-aYk6jmY5E6bydudDilpOFzDEJH442LDVspEyLU57fml7LL4Qw-boNzHTHh2Yq_j7', 'width': 4000}]",ChIJJ0rJrots7IAReYbnvdXin10,"{'compound_code': 'XH3M+8G Santa Maria, CA, USA', 'global_code': '846XXH3M+8G'}",2.0,4.3,ChIJJ0rJrots7IAReYbnvdXin10,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",398,"1201 East Main Street, Santa Maria"
OPERATIONAL,"{'location': {'lat': 34.9184027, 'lng': -120.4356131}, 'viewport': {'northeast': {'lat': 34.9197466802915, 'lng': -120.4342914197085}, 'southwest': {'lat': 34.9170487197085, 'lng': -120.4369893802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jack in the Box,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114232695554516448310"">Ron Yapo</a>'], 'photo_reference': 'AW30NDz9VM4K1MaaazqsEqvelHvZKdyPenS4juQKSos4beRTTPJNt7CbVndeIPmsduyiOU4Ene3cwB9QyKAiA4npBjCd2cDymt4p_BPUHBkZwuC7bswHD9dUIuyRLLzS3QyPlp--FO8oc_RQvs9YM6rccDQz5AjsoEh2-hBBlX_AZyD7KpXl', 'width': 3264}]",ChIJg1piKqhs7IARmNM-moTODXY,"{'compound_code': 'WH97+9Q Santa Maria, CA, USA', 'global_code': '846XWH97+9Q'}",1.0,3.7,ChIJg1piKqhs7IARmNM-moTODXY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",644,"2306 South Broadway, Santa Maria"
OPERATIONAL,"{'location': {'lat': 34.9269359, 'lng': -120.436466}, 'viewport': {'northeast': {'lat': 34.92816363029149, 'lng': -120.4351396697085}, 'southwest': {'lat': 34.92546566970849, 'lng': -120.4378376302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,SizzlinGogi,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116948650416293716557"">Jeff E.</a>'], 'photo_reference': 'AW30NDzQyOA_oIadUmej5VQiRekbAVYsnU-2RE1DuQqCQBEmhQ1wYPghzc-gFSr6m9FX_Nbtl6M6wXY8G_Yxikf7M39Olw0o3Eb61yP4to2GOnVMuq_76Xgh7NKdpo-LEdbDQhy3W5LHidjQ5JUF_6BND3tuJbjsGKCMw3RKvEAesMTryQjC', 'width': 4032}]",ChIJH6hVaF9r7IARhz7MwVU5Axs,"{'compound_code': 'WHG7+QC Santa Maria, CA, USA', 'global_code': '846XWHG7+QC'}",2.0,4.5,ChIJH6hVaF9r7IARhz7MwVU5Axs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",677,"1841 South Broadway, Santa Maria"
OPERATIONAL,"{'location': {'lat': 34.92314289999999, 'lng': -120.4321848}, 'viewport': {'northeast': {'lat': 34.9244862802915, 'lng': -120.4308452197085}, 'southwest': {'lat': 34.9217883197085, 'lng': -120.4335431802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Papa Napoli Italian Deli,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115806222271990322138"">Moshe Hagooli</a>'], 'photo_reference': 'AW30NDwLtD7y3oMiYkAigGL0s5QjC0Nb-K3KcX7KGDHGTrrcVAFzbzXwOtSH6y_FcDppjpPl6n7OwLADFKSTlUY5pSG5PoqADA1pWB_S6ECXmZ5KJeJH83LOJ8XZXFy3ISeqV7tYW2Btyl9Ykl0EuPVMuD_EKnbfw_bg1qiEnScL_Hi9sHyR', 'width': 3024}]",ChIJoyD2OqZs7IARfKzzBK5srvc,"{'compound_code': 'WHF9+74 Santa Maria, CA, USA', 'global_code': '846XWHF9+74'}",2.0,4.7,ChIJoyD2OqZs7IARfKzzBK5srvc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",213,"325 Betteravia Road # B9, Santa Maria"
OPERATIONAL,"{'location': {'lat': 34.9534843, 'lng': -120.4251511}, 'viewport': {'northeast': {'lat': 34.9547881802915, 'lng': -120.4237808197085}, 'southwest': {'lat': 34.9520902197085, 'lng': -120.4264787802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pizza Hut,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114023448190662212322"">Nachi Muthukumar</a>'], 'photo_reference': 'AW30NDwgeJi2rBQun9fPwcoTSWR3_vCU1NeYyQMxcfHDFx3cDwcJ2YZpA_mc6ydJ-sj9i-3lYn6uebwP6aosXNyEscx2WUgyZBjrGyrU_azBuK-6eTaeKTVLLXJQHEbm6VcPRXx2Djz-ssGXDnfS6Ts1LLqtjnun1IHQIqmoS6fJrRVQZdME', 'width': 4160}]",ChIJBZt88ods7IAR6ccQDqliqq4,"{'compound_code': 'XH3F+9W Santa Maria, CA, USA', 'global_code': '846XXH3F+9W'}",1.0,3.6,ChIJBZt88ods7IAR6ccQDqliqq4,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",302,"743 East Main Street, Santa Maria"
OPERATIONAL,"{'location': {'lat': 34.9605494, 'lng': -120.4364595}, 'viewport': {'northeast': {'lat': 34.9618566802915, 'lng': -120.4350079197085}, 'southwest': {'lat': 34.9591587197085, 'lng': -120.4377058802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Santa Maria Donuts,{'open_now': True},"[{'height': 3836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118334094647536135003"">Andrew Campos</a>'], 'photo_reference': 'AW30NDwGBiWpyMFRWFanRU-WzmrrTmPIgknQk9vI9IulIVj-gSgmcwUBZcms8GsPgbC3cvxGsI16Qq2Kt-Mhox_FN3JsEcaJ8Z-VdEyCQzl5e0PL_K9P-tcV-5pSgB8bVT7zxCZbj5n4HWx5ypTMuYS4v_kkGVkLDoy6uWL3TrpD0EAn9TPg', 'width': 8724}]",ChIJsX8nB4hr7IARSPYBF-lKivY,"{'compound_code': 'XH67+6C Santa Maria, CA, USA', 'global_code': '846XXH67+6C'}",1.0,4.5,ChIJsX8nB4hr7IARSPYBF-lKivY,GOOGLE,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",155,"809 North Broadway # J, Santa Maria"
OPERATIONAL,"{'location': {'lat': 34.8630606, 'lng': -120.4476676}, 'viewport': {'northeast': {'lat': 34.8643756802915, 'lng': -120.4462520197085}, 'southwest': {'lat': 34.8616777197085, 'lng': -120.4489499802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Trattoria Uliveto,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106998059406883883050"">Gregory Mundy</a>'], 'photo_reference': 'AW30NDwfXzyWHsgLl5quljl3pvpJL4RSuRQI2JEohJYIZmiS5Gq52EOFF6vmCso7k8_S-fCEItLJd7teop5XO3566_hoL1KCtYL1kHpzLpwT8lcEvww2lPEb4IPryVMB-MutxFeStajAHhpeKr9vZ4wbeOPGXYvRvjdi80xww4zR3Zz03tiU', 'width': 4032}]",ChIJozW7TGMU7IARawxcgBu2iVA,"{'compound_code': 'VH72+6W Orcutt, CA, USA', 'global_code': '846XVH72+6W'}",3.0,4.5,ChIJozW7TGMU7IARawxcgBu2iVA,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",399,"285 Broadway Street, Orcutt"
OPERATIONAL,"{'location': {'lat': 35.0482932, 'lng': -120.5252009}, 'viewport': {'northeast': {'lat': 35.04947578029149, 'lng': -120.5242190197085}, 'southwest': {'lat': 35.0467778197085, 'lng': -120.5269169802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Willow,{'open_now': True},"[{'height': 533, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105204080631436128071"">Highway 1 Discovery Route</a>'], 'photo_reference': 'AW30NDzJF_FLnGaaZvXwqdBr2npIhqI0EkGD9LYgwbX80zO4hc6rsgePLi5LenFDpLqz0nuS4q4ZNq1_dQWlKRfdxL2WhlWcJx_afoh7e5fJC3qHK_tsU2iA-qhJe4ehxJZ-7Z0c5mm7_VY43422pDRiipugx_G_ApirdIMAICO55khnTe-r', 'width': 799}]",ChIJyzE_of9n7IARkk2nuu_UCJI,"{'compound_code': '2FXF+8W Nipomo, CA, USA', 'global_code': '847X2FXF+8W'}",2.0,4.2,ChIJyzE_of9n7IARkk2nuu_UCJI,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",423,"1050 Willow Road, Nipomo"
