business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 35.08565489999999, 'lng': -78.9762914}, 'viewport': {'northeast': {'lat': 35.0869597302915, 'lng': -78.97493461970849}, 'southwest': {'lat': 35.0842617697085, 'lng': -78.9776325802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Vietnamese Restaurant,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104270711661415315761"">w a</a>'], 'photo_reference': 'AW30NDxp-xh5JUHAJFEdScZafctKhDnua-V2S0V3EPDLx8MtWuDmfOWgmeFrGYiB6UkcYjSLfHzsVuqDHYKUi0e9w9UG51rD8MaZkx5qfPw-SeNkD6oT2TolnLNRTyc5Ug_QstPXtKJSbxyuno2kYjTqYzCvNheN_sGPWX_kVFyqMJ6ImdAs', 'width': 4160}]",ChIJ-Q_IZ-Bqq4kRECELHcpTc9o,"{'compound_code': '32PF+7F Fayetteville, NC, USA', 'global_code': '877332PF+7F'}",1.0,4.4,ChIJ-Q_IZ-Bqq4kRECELHcpTc9o,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",564.0,"5352 Yadkin Road, Fayetteville"
OPERATIONAL,"{'location': {'lat': 35.0605395, 'lng': -78.9699658}, 'viewport': {'northeast': {'lat': 35.0619230802915, 'lng': -78.9685337697085}, 'southwest': {'lat': 35.05922511970851, 'lng': -78.97123173029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Miyabi Japanese Steak & Seafood House,{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103005560959376721560"">Miyabi Japanese Steak &amp; Seafood House</a>'], 'photo_reference': 'AW30NDwpvmBs7z-gGvmrcpfMUsz9FGlwSYq7fxZK3-OCDDICflbBJ7jOaDpC1H5How3z8zix4B2zKCuwJ6dhDcWxfEFzQadPuHGdT2dyHGcBSF9gcqvL9AY4biRQ5X4iA3I0uuAeghbqvU1WjbLZxJoXKAmDkcWKQF7qEuSngCg0G47SKwdJ', 'width': 1280}]",ChIJZwYx7dQUq4kREHNQ-U3TM8Q,"{'compound_code': '326J+62 Fayetteville, NC, USA', 'global_code': '8773326J+62'}",2.0,4.4,ChIJZwYx7dQUq4kREHNQ-U3TM8Q,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1943.0,"1990 Skibo Road, Fayetteville"
OPERATIONAL,"{'location': {'lat': 35.074723, 'lng': -78.9543692}, 'viewport': {'northeast': {'lat': 35.0760281302915, 'lng': -78.9525508197085}, 'southwest': {'lat': 35.0733301697085, 'lng': -78.95524878029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Chuck E. Cheese,{'open_now': True},"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104966681717576240115"">Chuck E. Cheese</a>'], 'photo_reference': 'AW30NDxReu24qWyIo4qiB7T9W-AtH2XV5qf8R8Kj6GrVwWBTLA5o_mG098bY2HfyYSWrbSQx144PBla4Y3c4dQso2jLmVg1jlv3D3yJo6aE4NDDamxR7-8xlUpUK80KKIK4ZtXXGo-Cdo4IJvLa1Go68VznGUfJfVqaSqbU1-IToKMn6r5T4', 'width': 1778}]",ChIJE5Rh5Dhrq4kRhgDbpstiGUA,"{'compound_code': '32FW+V7 Fayetteville, NC, USA', 'global_code': '877332FW+V7'}",2.0,4.1,ChIJE5Rh5Dhrq4kRhgDbpstiGUA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1546.0,"511 North McPherson Church Road, Fayetteville"
OPERATIONAL,"{'location': {'lat': 35.1047125, 'lng': -78.9947988}, 'viewport': {'northeast': {'lat': 35.1062103802915, 'lng': -78.9933877197085}, 'southwest': {'lat': 35.1035124197085, 'lng': -78.9960856802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,China Garden Restaurant,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107095574692041340643"">xDaisy Mae</a>'], 'photo_reference': 'AW30NDzM3AQTZf7XgPJ5OTiHtuCSDlEL1_-WxUPjpB6YS6EctBPln8Nd4vO2jnN5a0CkK0x5XXuWx1jxU_im4soddWUMKuIFqQpg-_kbxt7fbY7Dv40PqM5m77lJm-6ITGy80WvMhFew9VjjoRMPGE-OtwVvpdbZSxBp8_YzFVESqOYyIjiY', 'width': 4032}]",ChIJC-7S4PRqq4kRpHKvOwX4Px0,"{'compound_code': '4234+V3 Fayetteville, NC, USA', 'global_code': '87734234+V3'}",1.0,3.3,ChIJC-7S4PRqq4kRpHKvOwX4Px0,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",279.0,"6477 Yadkin Road A, Fayetteville"
OPERATIONAL,"{'location': {'lat': 35.06478670000001, 'lng': -78.96695969999999}, 'viewport': {'northeast': {'lat': 35.0661800802915, 'lng': -78.9657372697085}, 'southwest': {'lat': 35.0634821197085, 'lng': -78.9684352302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,IHOP,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117571050523876393557"">Annette Hagans</a>'], 'photo_reference': 'AW30NDzYqrx_fFgsYmkcQ3JCpfmmNwjjkzIqUUr7Exaw1ydvh0D_vj4SSSPRUq2eGpM_EYiEIbCXEGvhtcH7NlOY9PRfgjbDSaG6oEzSi2butt6A2aPa2YbAzLg2HHsTrol0GZJd5kgDJN9u8eafXLtLAhKwAfPdSzYQcxZOidV-0_JdbON9', 'width': 1920}]",ChIJL5-LZyxrq4kR5sftV7nWk-Y,"{'compound_code': '327M+W6 Fayetteville, NC, USA', 'global_code': '8773327M+W6'}",1.0,3.8,ChIJL5-LZyxrq4kR5sftV7nWk-Y,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2927.0,"1935 Skibo Road, Fayetteville"
OPERATIONAL,"{'location': {'lat': 35.06806599999999, 'lng': -78.95207839999999}, 'viewport': {'northeast': {'lat': 35.06964258029149, 'lng': -78.95062236970851}, 'southwest': {'lat': 35.06694461970849, 'lng': -78.95332033029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Carrabba's Italian Grill,{'open_now': True},"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111483706083689599916"">Bev OA</a>'], 'photo_reference': 'AW30NDx_VfUhku421QSRwPOVPyYXRNPxY2Oo8Xs7M-6ugsRxNMeUSI_QPEtj5QDQk-zJ079fg0rjr8IBlu8Z8i_x-a2Xdgfua3YNBOr6znJuH3iV8LK52m9udQ7SPWveQQKlgDFtdLC5Qau4k7-RfuMcgo5eZNadj3wEhV9sEJFcIc8uJNk', 'width': 12000}]",ChIJM4SdLjZrq4kR9tNT6pPi46E,"{'compound_code': '329X+65 Fayetteville, NC, USA', 'global_code': '8773329X+65'}",2.0,4.1,ChIJM4SdLjZrq4kR9tNT6pPi46E,GOOGLE,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2060.0,"4209 Sycamore Dairy Road, Fayetteville"
OPERATIONAL,"{'location': {'lat': 35.073958, 'lng': -78.95393519999999}, 'viewport': {'northeast': {'lat': 35.0753390302915, 'lng': -78.9524367697085}, 'southwest': {'lat': 35.0726410697085, 'lng': -78.9551347302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Outback Steakhouse,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100760408245465678428"">Yari</a>'], 'photo_reference': 'AW30NDzccFfM4qQuzbTejyIE6GMBKaMpLvupnGbE-W78UAmn9q-jshOZZhtXe760W3-u5fCau-QfBejvNXHlFhLuJAXJ6hDh_uHGOx5xgaxpc_Ye2zQRx2pJet1ExOh1SRSMazhbnF_2LxpVSPEnA6gkOFIyovXBPvwsGm1_-txTp672qO97', 'width': 3024}]",ChIJn5KsVThrq4kR5MeTnq6uPd0,"{'compound_code': '32FW+HC Fayetteville, NC, USA', 'global_code': '877332FW+HC'}",2.0,3.9,ChIJn5KsVThrq4kR5MeTnq6uPd0,GOOGLE,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2545.0,"505 North McPherson Church Road, Fayetteville"
OPERATIONAL,"{'location': {'lat': 35.06754929999999, 'lng': -78.9628785}, 'viewport': {'northeast': {'lat': 35.06902253029149, 'lng': -78.9615064197085}, 'southwest': {'lat': 35.06632456970849, 'lng': -78.96420438029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 1939, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102784288706342611578"">alex maldonado</a>'], 'photo_reference': 'AW30NDxXbLeFTuobBaHcrGj-DTmFzfRTAisXLwriS_iQZj-Pk5FIklD0wUnT-54uWVXzLIr4SlKydkst5zhSDAnqYkBvLBvGfMJ0uccbSfpriQ-ex7eCHVL7Yj4jxc2psE9c146JCvy-Z_1lVu9IOLy-BQInXis0KcY5HjpKrGQcHR4oE-PX', 'width': 1731}]",ChIJn9L9FTBrq4kR5qM-5z9q3bs,"{'compound_code': '329P+2R Fayetteville, NC, USA', 'global_code': '8773329P+2R'}",1.0,3.9,ChIJn9L9FTBrq4kR5qM-5z9q3bs,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",95.0,"5075 Morganton Road Suite 6-B, Fayetteville"
OPERATIONAL,"{'location': {'lat': 35.07681829999999, 'lng': -78.93389979999999}, 'viewport': {'northeast': {'lat': 35.07814363029151, 'lng': -78.9326743697085}, 'southwest': {'lat': 35.07544566970851, 'lng': -78.9353723302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Krispy Kreme,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100503110364932112613"">Emily Saunders</a>'], 'photo_reference': 'AW30NDzWp69ojimepKvtVL6potX3wOWOOtqQ4pv9Y_vy4ZYXHQANdoBJTCCSuuTvLDmes8QxnmBP4rit0mnOS0KSYG90rtNwsjRGOCMZay2PMHbkM9xu5J5WpQX_0w6Tu2MHzp5o9VIIs1LoHcWshSTL-HcFDqwaej1lMl8-Gd127whvZhQE', 'width': 4032}]",ChIJ89gOnF5rq4kRRKDdr0Am2Ro,"{'compound_code': '33G8+PC Fayetteville, NC, USA', 'global_code': '877333G8+PC'}",1.0,4.5,ChIJ89gOnF5rq4kRRKDdr0Am2Ro,GOOGLE,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",2957.0,"3250 Bragg Boulevard, Fayetteville"
OPERATIONAL,"{'location': {'lat': 35.0590437, 'lng': -78.9737829}, 'viewport': {'northeast': {'lat': 35.0603589302915, 'lng': -78.9722945697085}, 'southwest': {'lat': 35.0576609697085, 'lng': -78.9749925302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sakura Restaurant,{'open_now': True},"[{'height': 4008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106795042268493548928"">James Griffith</a>'], 'photo_reference': 'AW30NDwGjP6MSE25PIkbiNPiHcNhxIzJTFD1A3sCc3YGjfggnpaFqZAYjCQvAwMPEsnTb2GXA173yMoGostPE1q6ZCb4BWw3wktc7bEcDWI7xbJePvWO8_c_xHRqPnZY93uqMsud6bBS-PVwhMaulZ3Vyra7Sw8fg6KKstdqGqfgdQtTowck', 'width': 5344}]",ChIJ01ikhdUUq4kRq10aH6DzD4M,"{'compound_code': '325G+JF Fayetteville, NC, USA', 'global_code': '8773325G+JF'}",2.0,4.5,ChIJ01ikhdUUq4kRq10aH6DzD4M,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",579.0,"5945 Cliffdale Road #1109, Fayetteville"
OPERATIONAL,"{'location': {'lat': 35.077072, 'lng': -78.95517}, 'viewport': {'northeast': {'lat': 35.07840033029149, 'lng': -78.9537840197085}, 'southwest': {'lat': 35.0757023697085, 'lng': -78.95648198029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Red Lobster,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110197429429461857063"">Tino Medina</a>'], 'photo_reference': 'AW30NDxNCSJbhkd8LsJZRXUy34tj33vcsXanIbTFEV4QmV-E5JuqZPilFTbd6JOY8fSxViVsswrcnSnErsIsMrXlotno-HIZcwsxnzbjl5w_a2xRK56OO7bnTlqcBZP4r4Y4uJA2VaArNJYx1YP3E3cMgwAUGNJ2BcntBksRmu9EJg0Pqd_c', 'width': 2340}]",ChIJi3Ow0T5rq4kRuqZke9yP9Xc,"{'compound_code': '32GV+RW Fayetteville, NC, USA', 'global_code': '877332GV+RW'}",2.0,3.9,ChIJi3Ow0T5rq4kRuqZke9yP9Xc,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2739.0,"533 North McPherson Church Road, Fayetteville"
