business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours
OPERATIONAL,"{'location': {'lat': 25.9255633, 'lng': -80.2452076}, 'viewport': {'northeast': {'lat': 25.9267975302915, 'lng': -80.24374631970849}, 'southwest': {'lat': 25.9240995697085, 'lng': -80.2464442802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Wingstop,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103860424887223121539"">Herve Andrieu</a>'], 'photo_reference': 'AW30NDzWLZNQtZmlDIXGORrfXYW0Oklt5s_jS3cuCPv_waK5IHTsvjC9yT8wuajC7x0bIw1jGxK1BCgPnd9BAgfjd0xI62v0U3hwVplYF2WsCdZdTbHEym0Eflq7i-PsWDDOFUeyDX5mw6PAM9oeDAzFRFXGbzwNb9YbTQ-6UcXAOHPE24C_', 'width': 4032}]",ChIJtRwtQLiv2YgRvVcN-a_wxpA,"{'compound_code': 'WQG3+6W Miami Gardens, FL, USA', 'global_code': '76QXWQG3+6W'}",2.0,3.3,ChIJtRwtQLiv2YgRvVcN-a_wxpA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",419.0,"16650 Northwest 27th Avenue, Miami Gardens",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 25.9408551, 'lng': -80.2551972}, 'viewport': {'northeast': {'lat': 25.9421567302915, 'lng': -80.25389911970849}, 'southwest': {'lat': 25.93945876970849, 'lng': -80.2565970802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Popeyes Louisiana Kitchen,,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102304428388555461079"">Popeyes Louisiana Kitchen</a>'], 'photo_reference': 'AW30NDy4gyvjgkOkogbdI4bKqW95LGNRfJaJjjt9plRDBtaZ0TDsAobfgZ3OKsPTImGRbPxnoQy_WCBhPCvGPGQL-6WnwUYU2Geuc1HZeBN5YnBZd-dCUoeNZ0NZ4Zog13ZUo0KMW5DfQPRo2TW2-HKVd4I7YNKdX8I2wY82cmXzMK_2gNyA', 'width': 2119}]",ChIJGwXLkJiv2YgR-U60j0BEQcQ,"{'compound_code': 'WPRV+8W Carol City, Miami Gardens, FL, USA', 'global_code': '76QXWPRV+8W'}",1.0,4.0,ChIJGwXLkJiv2YgR-U60j0BEQcQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1568.0,"3285 Northwest 183rd Street, Carol City",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 25.9333628, 'lng': -80.2445152}, 'viewport': {'northeast': {'lat': 25.9347154302915, 'lng': -80.24324261970848}, 'southwest': {'lat': 25.93201746970849, 'lng': -80.2459405802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Church's Texas Chicken,,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111099721604104806157"">Jess Green</a>'], 'photo_reference': 'AW30NDx8bcERQSQrpJVFmARddvOOhJM0KzOBvNjt3rNyq_tMYjmZwy0VLosPnIffk7itgF0o-VfI_mqYyJY--oXp0d5-Jyz-xevUINItyw2oLbK0gVC4SEP5TGeDW89LH42YVevvJjQjues3jbluNq3fD4ERXR-lwRCTkVdDPz_4Li_JDdNS', 'width': 4128}]",ChIJMSnmirqv2YgRT1yEAXyYPIQ,"{'compound_code': 'WQM4+85 Miami Gardens, FL, USA', 'global_code': '76QXWQM4+85'}",1.0,3.5,ChIJMSnmirqv2YgRT1yEAXyYPIQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1230.0,"17495 Northwest 27th Avenue, Miami Gardens",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 25.9398814, 'lng': -80.24476419999999}, 'viewport': {'northeast': {'lat': 25.9412743802915, 'lng': -80.24348496970849}, 'southwest': {'lat': 25.9385764197085, 'lng': -80.2461829302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Wendy's,,"[{'height': 264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116585078057781811585"">Marcella Silva</a>'], 'photo_reference': 'AW30NDwZu2W1X7rzD9dq-7B99X0DOMhaGp6m2Bwp3xMKBI-MvlkFbD_XD-GaZ4kjVehSshPQ874zctvSN4ISeCGv7qFiPEmK3tPBiCXd3S_QfEX8HIGCofRLzl2CG3w-WG9Wxcq0hr3iqooZVwpUOcQBW-FbkVY4vP9U7zaBO4y_cP2FfIDf', 'width': 369}]",ChIJ5yHLvKWv2YgRKwFlO828oL8,"{'compound_code': 'WQQ4+X3 Miami Gardens, FL, USA', 'global_code': '76QXWQQ4+X3'}",1.0,3.4,ChIJ5yHLvKWv2YgRKwFlO828oL8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1206.0,"18181 Northwest 27th Avenue, Miami Gardens",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 25.9432409, 'lng': -80.21513589999999}, 'viewport': {'northeast': {'lat': 25.9445336302915, 'lng': -80.2137413697085}, 'southwest': {'lat': 25.9418356697085, 'lng': -80.21643933029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,China Town,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115980244991816318917"">Le Va</a>'], 'photo_reference': 'AW30NDwhpWcbTEOyvtyXPsbCnfeWC39FOwSAtavDROviBIYXcJI9ZPqZxVMqVgVSmqdSZ388Vl46iyCdEcFGzfxAJy1z4HledIR3GU6zsCeuOAL4ho3GEfHzITCUT0MLRfg0fczeKP8wzRSld4XFR6tRAMhKkf-oQJisajj5ONxEwZLGvKkJ', 'width': 4032}]",ChIJpUdaA1-u2YgREdp5RJtiuas,"{'compound_code': 'WQVM+7W Miami, FL, USA', 'global_code': '76QXWQVM+7W'}",2.0,3.8,ChIJpUdaA1-u2YgREdp5RJtiuas,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",136.0,"18344 Northwest 7th Avenue, Miami",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 25.9385861, 'lng': -80.2456327}, 'viewport': {'northeast': {'lat': 25.9398658302915, 'lng': -80.2442507197085}, 'southwest': {'lat': 25.9371678697085, 'lng': -80.24694868029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taco Bell,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103860424887223121539"">Herve Andrieu</a>'], 'photo_reference': 'AW30NDwxMPAWYIEGhQAcqCEz7zx9gU8gCv3cXCq8A1s6JcBurtw1Sbp9loVx7F8E3ZOJnIKsfrNlSLrrV_iEumG7ElP0heniirNsI_l2PYUiz1wHhpM8uK1Y3gcB_htiqDAobMjfOOiKAT3YaY7YMKgM2USYO2nJ8r8ND4sPBlY49cdHdz5Z', 'width': 4032}]",ChIJiewGBaWv2YgRJ6lcTa0pO0c,"{'compound_code': 'WQQ3+CP Miami Gardens, FL, USA', 'global_code': '76QXWQQ3+CP'}",1.0,3.6,ChIJiewGBaWv2YgRJ6lcTa0pO0c,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",554.0,"17950 Northwest 27th Avenue, Miami Gardens",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 25.9542511, 'lng': -80.246415}, 'viewport': {'northeast': {'lat': 25.9556078802915, 'lng': -80.2449630197085}, 'southwest': {'lat': 25.95290991970849, 'lng': -80.24766098029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103860424887223121539"">Herve Andrieu</a>'], 'photo_reference': 'AW30NDwVqM5LmSaYWwYS1359kelSh2WrWDWKG-YmZfKbD9zwiESkQt3MyQX1msROb7zLRJ0FhfB4hM_2PuGXiy33SskuaHuYoNDwMUqtxxBjtw35RfP9DqA61AAfjBAD_E7E47y82uDqZPJY553WdCAxdGGzbAmrymc79nXnnl1sGvtGt8nZ', 'width': 2268}]",ChIJb_543w6v2YgROtnWvQj1MSs,"{'compound_code': 'XQ33+PC Miami Gardens, FL, USA', 'global_code': '76QXXQ33+PC'}",1.0,3.9,ChIJb_543w6v2YgROtnWvQj1MSs,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",230.0,"19872 Northwest 27th Avenue, Miami Gardens",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 25.9401646, 'lng': -80.24565799999999}, 'viewport': {'northeast': {'lat': 25.9415706802915, 'lng': -80.24425951970849}, 'southwest': {'lat': 25.9388727197085, 'lng': -80.2469574802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McDonald's,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115550476719292302684"">Leonid Mendoza</a>'], 'photo_reference': 'AW30NDxwIXJgiaOLgDxxCuXAA8I0JR8PIKvAzy9la_fxSy23W06NZV6SgOavDP8UTPae4TbmRR84p3HMTMSR3haAXFMLsRAv-jxbmWle9fnGz65YJ3EBpwIQa2ajXB9dT6nFWzwUyHltC2SWOuh4duRDwdh5ZfqRWlv_MQoYjfXWQ7Xpv4jD', 'width': 4032}]",ChIJO9_asKWv2YgRrGLpJ5iI1LM,"{'compound_code': 'WQR3+3P Carol City, Miami Gardens, FL, USA', 'global_code': '76QXWQR3+3P'}",1.0,3.4,ChIJO9_asKWv2YgRrGLpJ5iI1LM,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1832.0,"18250 Northwest 27th Avenue, Carol City",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 25.9414051, 'lng': -80.2444328}, 'viewport': {'northeast': {'lat': 25.9426973302915, 'lng': -80.2430771197085}, 'southwest': {'lat': 25.9399993697085, 'lng': -80.24577508029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Checkers,,"[{'height': 1966, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102763563227854916458"">Checkers</a>'], 'photo_reference': 'AW30NDxunx-yxjtOa8reMZtMAS00WQYINym44nMoMQk2FrSnZtxM4VLYnpv44lR3DMEyNEwAW8chTtQjTtZ31Gb_tIbo4qLwrSPmjqFv6GC-KZsMAMtegYCYwp1-CgsmH_6XoCR1O_1mZsS9snaPuEwk_kqSXk3xD1dkObvQvE0advo5KHSk', 'width': 2795}]",ChIJPU3b6aWv2YgRmGOJzZf1aLI,"{'compound_code': 'WQR4+H6 Miami Gardens, FL, USA', 'global_code': '76QXWQR4+H6'}",1.0,3.0,ChIJPU3b6aWv2YgRmGOJzZf1aLI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",594.0,"2645 Northwest 183rd Street, Miami Gardens",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 25.942685, 'lng': -80.215903}, 'viewport': {'northeast': {'lat': 25.9440036302915, 'lng': -80.21452191970849}, 'southwest': {'lat': 25.9413056697085, 'lng': -80.2172198802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Snapper's Fish & Chicken,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117549732843798548786"">Kimakra Nealy</a>'], 'photo_reference': 'AW30NDwo-wSjU5udNZx0N8Cm1kiui-8bGY9GAAoKH_wc8TqqDkhnSSJfJHq9Oe-PIMsUcXcxHtzw-Nx5jdPiOoB3NTF-7y1Ei38cHvUaioWTpjyY2Bg3B8LMoKZIYPw9a0v5JASY5vzUAF0fX2xC8TszPrv_ntihzA6h4ID-K6-YhriMVen4', 'width': 4608}]",ChIJg3Xe_F6u2YgRN6BXqTqAjQw,"{'compound_code': 'WQVM+3J Miami, FL, USA', 'global_code': '76QXWQVM+3J'}",1.0,3.4,ChIJg3Xe_F6u2YgRN6BXqTqAjQw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",770.0,"18312 Northwest 7th Avenue, Miami",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 25.939097, 'lng': -80.24466799999999}, 'viewport': {'northeast': {'lat': 25.9404868302915, 'lng': -80.24334286970848}, 'southwest': {'lat': 25.9377888697085, 'lng': -80.24604083029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mi-Yard,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103860424887223121539"">Herve Andrieu</a>'], 'photo_reference': 'AW30NDy7XM1hfUupwjIof5GRksmcyhKWNsvj-b8hVCspkRnx16LBIF0yMTkdHATJCxjL1kqo1MO3KNUK5zoAVEVKl272za_Trd65j_XTnbXzG3LcQoiAVJHK9isvtTJXlp1dgAJ2x3NUVacMQYbn0reyI6JT4wOSE0YbEijRWBNmWlkrye9-', 'width': 4032}]",ChIJr5jDCaWv2YgRSgBTBRA4YU0,"{'compound_code': 'WQQ4+J4 Miami Gardens, FL, USA', 'global_code': '76QXWQQ4+J4'}",2.0,4.1,ChIJr5jDCaWv2YgRSgBTBRA4YU0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",234.0,"18085 Northwest 27th Avenue, Miami Gardens",{'open_now': True}
