business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 31.5285745, 'lng': -97.17572419999999}, 'viewport': {'northeast': {'lat': 31.52998068029149, 'lng': -97.17390201970849}, 'southwest': {'lat': 31.5272827197085, 'lng': -97.1765999802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Golden Corral Buffet & Grill,{'open_now': True},"[{'height': 721, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104480460478078017755"">Golden Corral Buffet &amp; Grill</a>'], 'photo_reference': 'AW30NDxXjajTXS-iami2LJWcF4rLmkjwRvn_R5k83RvDhQmBanb-k1iF43S-MFD2WYJEJdenqBYWusjzQmipnvjoib3jbQDX5akI_v4izujhV3iCtYnTPK5_0B9Gtvn_E_Tu0SyAjEDmurr2WEugKN8KIWv17mtrnPRFnOUKRTlRoHlQC5MK', 'width': 960}]",ChIJtfol0vmDT4YRFlDwWDrwzHQ,"{'compound_code': 'GRHF+CP Waco, TX, USA', 'global_code': '8634GRHF+CP'}",2.0,4.1,ChIJtfol0vmDT4YRFlDwWDrwzHQ,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3679.0,"618 North Valley Mills Drive, Waco"
OPERATIONAL,"{'location': {'lat': 31.532374, 'lng': -97.2039712}, 'viewport': {'northeast': {'lat': 31.5336786802915, 'lng': -97.2026904697085}, 'southwest': {'lat': 31.5309807197085, 'lng': -97.2053884302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Salty Dog Sports Bar And Grill,{'open_now': True},"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118151177936578683019"">ابن المليك</a>'], 'photo_reference': 'AW30NDzSqvPYn2u3C-VPi0URc2Bkp3B23cP8mJeZZtqBeCPTicPz1C_X780OkWSjIAgyLl9GcDqup_C8MUA-2QSWcjjvEvDwABXtVQBYoYseTcSB9sG4V1xE8yxjiK4WZ56N8uNuQQOz6K5LnPcbL4KiznYlDp5jA5f2It7S0aXItCbLVPUI', 'width': 720}]",ChIJddnZOTyET4YRiKyrBUf24NE,"{'compound_code': 'GQJW+WC Waco, TX, USA', 'global_code': '8634GQJW+WC'}",2.0,4.3,ChIJddnZOTyET4YRiKyrBUf24NE,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",669.0,"2004 North Valley Mills Drive, Waco"
OPERATIONAL,"{'location': {'lat': 31.5251141, 'lng': -97.17333370000001}, 'viewport': {'northeast': {'lat': 31.5265249802915, 'lng': -97.1719302197085}, 'southwest': {'lat': 31.5238270197085, 'lng': -97.17462818029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,El Conquistador,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117758804684720029348"">Curtis Hagar</a>'], 'photo_reference': 'AW30NDwVruhdfzTHcy7geHr1o68YRD7yLvMYeU3ggZRHHielX-m725KbMBKuCDFPn2JfIx-TgHTydDpLu1auYIK8xS3MH45H8GMH255OJ8Gc4y8NfOoHhK2tibZpPaWRJ_nCqriwYhQIFvF0FzWolIvysREtd3hmqR0q5Z82OVryTo17700n', 'width': 4000}]",ChIJO16M5PuDT4YRsDVS2GBwuKc,"{'compound_code': 'GRGG+2M Waco, TX, USA', 'global_code': '8634GRGG+2M'}",2.0,4.3,ChIJO16M5PuDT4YRsDVS2GBwuKc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1060.0,"4508 West Waco Drive, Waco"
OPERATIONAL,"{'location': {'lat': 31.5286818, 'lng': -97.16237199999999}, 'viewport': {'northeast': {'lat': 31.5299478802915, 'lng': -97.16099336970848}, 'southwest': {'lat': 31.5272499197085, 'lng': -97.1636913302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Fiesta Restaurant & Cantina,{'open_now': True},"[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115080096978353926624"">La Fiesta Restaurant &amp; Cantina</a>'], 'photo_reference': 'AW30NDxkayAMWkNHt8y26Z8J8dWB8Ngct7VncbQt1Pjhc9MhdC1FY7fFGPRUCtO5SVjsSyVHfXG0ums8sCNFpxwAghvQk4izpNFPvYwUhPwB-mp4rY42vE2apJtx6S5OmNnLpQlxsN8llURG64ZnJg5bhsaqlBTWCKwelWJvWVZxOhXz_piH', 'width': 3600}]",ChIJoTmjc-aDT4YRdDfDHLeT3dQ,"{'compound_code': 'GRHQ+F3 Waco, TX, USA', 'global_code': '8634GRHQ+F3'}",2.0,4.2,ChIJoTmjc-aDT4YRdDfDHLeT3dQ,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2317.0,"3815 Franklin Avenue, Waco"
OPERATIONAL,"{'location': {'lat': 31.53324429999999, 'lng': -97.19135570000002}, 'viewport': {'northeast': {'lat': 31.5346896802915, 'lng': -97.1899538697085}, 'southwest': {'lat': 31.5319917197085, 'lng': -97.19265183029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Domino's Pizza,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116269500842455356445"">Domino&#39;s Pizza</a>'], 'photo_reference': 'AW30NDzdq_-v4hiRInATsiSSakjFKDR4J-8fgZF16imEuUtKSbT7ca7J0haIr-QilB0KyhWQpNUm5DBABP9LJZtKcJLjRerYplb-vCQYY9sEWN4uMzoWS19Q3k-6HHjC85bbYj_RBOG847YoZeSBSov-12jnfQehEgci5LtA9uPhJTnDacwE', 'width': 1080}]",ChIJmSSU6RGET4YRD8EUJRbVU3U,"{'compound_code': 'GRM5+7F Waco, TX, USA', 'global_code': '8634GRM5+7F'}",1.0,3.4,ChIJmSSU6RGET4YRD8EUJRbVU3U,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",330.0,"1428 Wooded Acres Drive Ste 130, Waco"
OPERATIONAL,"{'location': {'lat': 31.5311822, 'lng': -97.1878742}, 'viewport': {'northeast': {'lat': 31.5324887302915, 'lng': -97.1865861197085}, 'southwest': {'lat': 31.5297907697085, 'lng': -97.1892840802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chipotle Mexican Grill,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101462883022424607577"">J C</a>'], 'photo_reference': 'AW30NDytyt3ezN7-xv85R8Q_xgKnRGaXZ55ViblsB9VgCn8bASeVe1ajpAA3XukqDpukdcTO5TpBYQpgUkBsp2oou5Lw6e-XT4gu5uNRcHmOVmFlfrLHa-zKIO7PHWXtJ0oXzNfbDhZFThb0IFqh6078orEK8WUGzyfIqGRFoETHfoUGXu8V', 'width': 4032}]",ChIJJ0KfvA-ET4YRwtrDjv-Jq1g,"{'compound_code': 'GRJ6+FV Waco, TX, USA', 'global_code': '8634GRJ6+FV'}",1.0,4.0,ChIJJ0KfvA-ET4YRwtrDjv-Jq1g,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",643.0,"1115 North Valley Mills Drive A, Waco"
OPERATIONAL,"{'location': {'lat': 31.5319054, 'lng': -97.1885083}, 'viewport': {'northeast': {'lat': 31.5332847302915, 'lng': -97.18726851970848}, 'southwest': {'lat': 31.5305867697085, 'lng': -97.18996648029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chopsticks,{'open_now': True},"[{'height': 3792, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109216475795151970912"">Melissa Almanza</a>'], 'photo_reference': 'AW30NDxL_p1wGiG_mLYrfDkPN66y9kZtharlWIh0E6omcZldBoeZJtdWe_bfuG2GrhiZg1ix7JyvUlHhM4Z06pUzrhOINkS-70uozZ_zSgE1lkQBaO7K_75KuGdoqfxoSjKGcjg6RBv5lyzVrNWmw0VAkWEIY2WqzgoKnSk05UPrIJlcMBtm', 'width': 3024}]",ChIJXQC-TA6ET4YRnHiV4yyxWvE,"{'compound_code': 'GRJ6+QH Waco, TX, USA', 'global_code': '8634GRJ6+QH'}",1.0,4.2,ChIJXQC-TA6ET4YRnHiV4yyxWvE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",422.0,"1101 Wooded Acres Drive # 101, Waco"
OPERATIONAL,"{'location': {'lat': 31.53332729999999, 'lng': -97.19340199999999}, 'viewport': {'northeast': {'lat': 31.53462378029149, 'lng': -97.19197851970848}, 'southwest': {'lat': 31.53192581970849, 'lng': -97.19467648029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Panda Express,{'open_now': True},"[{'height': 1005, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105898401158340309924"">Cheree Gould</a>'], 'photo_reference': 'AW30NDz1g16wB3XWVqKQak9J7PlsgXXfQWTOLmdZUI2NwwkAWh-M7TIqZXmwsDc-x2bz4f_qnyPWZ2drsFhCvSTh9anqsicGLXyYXY6c27XiQwjStJSjNZ0R09fXa8UAQhbebOJL3Y5W93flhBBxUlWpAARy_aRz7S5rXswUCfhBw7EA8oF6', 'width': 2125}]",ChIJr-sibBGET4YRPENl4UBmEgg,"{'compound_code': 'GRM4+8J Waco, TX, USA', 'global_code': '8634GRM4+8J'}",1.0,3.9,ChIJr-sibBGET4YRPENl4UBmEgg,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",887.0,"5401 Bosque Boulevard, Waco"
OPERATIONAL,"{'location': {'lat': 31.58208189999999, 'lng': -97.17357539999999}, 'viewport': {'northeast': {'lat': 31.5832878302915, 'lng': -97.1723792197085}, 'southwest': {'lat': 31.5805898697085, 'lng': -97.17507718029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sonic Drive-In,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114443105482356256897"">Sonic Drive-In</a>'], 'photo_reference': 'AW30NDzdDNRzUPeUog_KUImEL2n8XsIhkhx1QmWPJsf5SG1uJGe2ntfYn0csR_T8IGhNfMLNtyztcB1fdx8wl7MPqjfwARjyH4cMReBLK5sDAih77eIiN5jlSqfFqIDgqVomKJV8pUUH-3-Uu6WHoL7gw5LTxBhm0QXXEliR8m5tU7KMCta2', 'width': 1280}]",ChIJo-YdTGGDT4YRS3F0K2Flyzw,"{'compound_code': 'HRJG+RH Waco, TX, USA', 'global_code': '8634HRJG+RH'}",1.0,3.7,ChIJo-YdTGGDT4YRS3F0K2Flyzw,GOOGLE,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']",771.0,"3923 North 19th Street, Waco"
OPERATIONAL,"{'location': {'lat': 31.529232, 'lng': -97.17964}, 'viewport': {'northeast': {'lat': 31.5308088802915, 'lng': -97.1782629697085}, 'southwest': {'lat': 31.5281109197085, 'lng': -97.1809609302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Oakley's Texas Bar and Grill,{'open_now': True},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118185591877327208310"">Oakley&#39;s Texas Bar and Grill</a>'], 'photo_reference': 'AW30NDwEPwYaSUPNee0JBBYhOoRaHcdlMXVLh-OXvoSQOkJYSMKf3B-U9IQtdPASFEFHCpKDw7iucMjnyaA-1tiI7Q8rBK0bx9v5w2bUZp2HJe_b0dhm4uiPAbFMUbQfawgvrSnzY0tJJf3THvWjx_hnx1QW9w--wRBYZ2CNps5R4nEs2dR5', 'width': 1800}]",ChIJfRFGCAiET4YR0-FsPkdtLkk,"{'compound_code': 'GRHC+M4 Waco, TX, USA', 'global_code': '8634GRHC+M4'}",2.0,4.0,ChIJfRFGCAiET4YR0-FsPkdtLkk,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",533.0,"816 North Valley Mills Drive, Waco"
OPERATIONAL,"{'location': {'lat': 31.530046, 'lng': -97.179763}, 'viewport': {'northeast': {'lat': 31.5312884302915, 'lng': -97.17837966970849}, 'southwest': {'lat': 31.5285904697085, 'lng': -97.1810776302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taco Bueno,{'open_now': True},"[{'height': 1334, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105898401158340309924"">Cheree Gould</a>'], 'photo_reference': 'AW30NDyJ2SfQvL6DavzGbinqn49Gh7wO9RvbXyl3rr00HfVc7RjdZ0Xb_HXBHt8y91La-iY0vVlwSiqmdU0an6AANFbIlHEBOOUlxYETY7fekwN7yn0wsuAWh9GqPFXRte28vIAgzwWPy4hy48vtoDEsaH-v2DIHP9c-KgyLVS8hXhOp9t_c', 'width': 1600}]",ChIJy9BODwiET4YR2wRWzBn2w7s,"{'compound_code': 'GRJC+23 Waco, TX, USA', 'global_code': '8634GRJC+23'}",1.0,4.1,ChIJy9BODwiET4YR2wRWzBn2w7s,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",780.0,"815 North Valley Mills Drive, Waco"
