business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours
OPERATIONAL,"{'location': {'lat': 33.6900211, 'lng': -117.9882563}, 'viewport': {'northeast': {'lat': 33.6913770302915, 'lng': -117.9871303197085}, 'southwest': {'lat': 33.6886790697085, 'lng': -117.9898282802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Baci Italian Restaurant,,"[{'height': 1867, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110689580514378057211"">Baci Italian Restaurant</a>'], 'photo_reference': 'AW30NDyJF8axycAJ-HYxqICAqKJ1ElDZ7oYZA5fs2Qg6TSCxOCvdBe2YSGbZPBMlGQT3xTe3Vzac1bj270O-UEoR7n3Iitfn3gK9d0i_lOQI8EyJeySYZ-2mGi8kVZaU0b2vGfUsFhmJ7DK1PXvnef2tXw4AB4GxaOhJSHjlpTr_KMhLCFSE', 'width': 2800}]",ChIJi-T67cUm3YARmtRF1M6nyZo,"{'compound_code': 'M2R6+2M Huntington Beach, CA, USA', 'global_code': '8554M2R6+2M'}",2.0,4.5,ChIJi-T67cUm3YARmtRF1M6nyZo,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",323.0,"18748 Beach Boulevard, Huntington Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 33.6660815, 'lng': -117.9890321}, 'viewport': {'northeast': {'lat': 33.6674263302915, 'lng': -117.9875916197085}, 'southwest': {'lat': 33.6647283697085, 'lng': -117.9902895802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pizza Hut,,"[{'height': 683, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105683903513340165113"">Pizza Hut</a>'], 'photo_reference': 'AW30NDwSiuD74Z4ddPhPpdmtPBR3j6qFMCC0BEyVrpfq9BlNKBD2iE4h4SOQhbw-T1-Bm4UGnrO4gkFEiFRsPgaCT2zQBohp5l1fP7D3oapF5KnNUyqjVAPJgSm_M2Rg24lOwnXBfOsrWM0FvOL8ouHp9XW-hOJBa8CAlqPOS_GqRK1VT_Y1', 'width': 1025}]",ChIJTei_MDoh3YARyddF0_L3JqQ,"{'compound_code': 'M286+C9 Huntington Beach, CA, USA', 'global_code': '8554M286+C9'}",1.0,3.9,ChIJTei_MDoh3YARyddF0_L3JqQ,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",170.0,"20383 Beach Boulevard, Huntington Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 33.700377, 'lng': -117.988612}, 'viewport': {'northeast': {'lat': 33.7016182302915, 'lng': -117.9872693197085}, 'southwest': {'lat': 33.6989202697085, 'lng': -117.9899672802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,In-N-Out Burger,,"[{'height': 752, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116328779883057377459"">In-N-Out Burger</a>'], 'photo_reference': 'AW30NDws86gx6WxEdSzfW4jZonGBcRhp5ZZ7NgmCqXZqIw4TGx5Bk8m59KTM-li7W_jM172PO1SgeToy6QFc2u-p6_PRx76QpQm04n6BzV3t-naXRC9nQhrJxt5iI6x7XAzrmKFBfXPw92KBVNS45afKFAQt3pKpcq6rDDccLrVUDTr0SnQ', 'width': 1337}]",ChIJTyLb8Okm3YARCF-rZAsJIO0,"{'compound_code': 'P226+5H Huntington Beach, CA, USA', 'global_code': '8554P226+5H'}",1.0,4.7,ChIJTyLb8Okm3YARCF-rZAsJIO0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4852.0,"18062 Beach Boulevard, Huntington Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 33.6804304, 'lng': -118.0050451}, 'viewport': {'northeast': {'lat': 33.6818615302915, 'lng': -118.0036400197085}, 'southwest': {'lat': 33.6791635697085, 'lng': -118.0063379802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pick Up Stix Fresh Asian Flavors,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114795990858620996577"">Josh Fee</a>'], 'photo_reference': 'AW30NDzoMQQKkBBL3sb9KIeFRLtKKHAhXEgVx1ISFjup8Yo4KTa-6Ei17M_2U8dN8C6-hnKLeZwM9OkmN-QLBedy8le3g8DYp6ndQHOTdSOBNST146bx__0PTUkXN8Jkj7EU7hPLj0NBABGi5d8wpY3Z9dmNhC2rW4BndqzOoKJ-ycITqiqk', 'width': 4032}]",ChIJKQ2bibEm3YAR58BHq_gKT0Y,"{'compound_code': 'MXJV+5X Huntington Beach, CA, USA', 'global_code': '8553MXJV+5X'}",1.0,3.9,ChIJKQ2bibEm3YAR58BHq_gKT0Y,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",120.0,"7041 Yorktown Avenue #106, Huntington Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 33.6849139, 'lng': -117.9878348}, 'viewport': {'northeast': {'lat': 33.68627473029149, 'lng': -117.9865689197085}, 'southwest': {'lat': 33.68357676970849, 'lng': -117.9892668802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Phở Tastee,,"[{'height': 12000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105025849158493086405"">Aloha Mike&#39;s Neighborhood</a>'], 'photo_reference': 'AW30NDw3PMKsFYlLRbaHBubIpQcmNg5FGEeYBDJAP6EVwoBA_XiQsPFlLPzVWSj09QVhsq_rZPo9Eg9ZLV_SOXOMklcJjqY5WaYTCk3aS2_gfTrPf9alKyRnYATFZLsdu5Wo8hjDs79boBwXrgqo5vjsIBLgwK_uBBx7K9BTpUUPs4W-1gPn', 'width': 9000}]",ChIJpysCyM4m3YARZFHYb2DUgJY,"{'compound_code': 'M2M6+XV Huntington Beach, CA, USA', 'global_code': '8554M2M6+XV'}",1.0,4.2,ChIJpysCyM4m3YARZFHYb2DUgJY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",113.0,"19092 Beach Boulevard Suite X, Huntington Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 33.680711, 'lng': -118.004796}, 'viewport': {'northeast': {'lat': 33.6820087802915, 'lng': -118.0034620197085}, 'southwest': {'lat': 33.6793108197085, 'lng': -118.0061599802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118388214641016211238"">Ertan</a>'], 'photo_reference': 'AW30NDwZMGDavEqKIpKdY5AZ9xg1qF7o4BmGl0KQ2NYPOR2Ecm3D3Xq-2uAhPLYp6zq8x_MNOGDSn0tZUm4Smipt7Cm7vPIzkuce3hn7oFHvexRMrJSu6Pl7DlZrP-f193kPk19_q_5y1lrgFHUFQkTP0UDxhkcDfgWkSI2_CEmZxto1LU17', 'width': 4032}]",ChIJvaPYzbMm3YARrmfjLEfpqr4,"{'compound_code': 'MXJW+73 Huntington Beach, CA, USA', 'global_code': '8553MXJW+73'}",2.0,4.2,ChIJvaPYzbMm3YARrmfjLEfpqr4,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",238.0,"Seacliff Village, 7101 Yorktown Avenue, Huntington Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 33.6617449, 'lng': -117.9986174}, 'viewport': {'northeast': {'lat': 33.6630055802915, 'lng': -117.9974005697085}, 'southwest': {'lat': 33.6603076197085, 'lng': -118.0000985302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cucina Alessá,,"[{'height': 464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117253154023706730111"">Cucina Alessá</a>'], 'photo_reference': 'AW30NDzIw2ZwydTjm9eINOVhyYVwiY5iKDXw0iOKx0Z4AOaMw3XS-gVp7yi1cdbVs5eRzWwFFCeehBPhC7ukHKMWifPQe3LKLoZxTfO4-z4dkdnPMgJgu6rVjhgyPqG-QK9kePwzdam8Xp_fpuMSJI5h86xaJQleJApvAlWvNYvwziu-i_rj', 'width': 614}]",ChIJhQ9v2kYh3YARRRNuKW_Z49E,"{'compound_code': 'M262+MH Huntington Beach, CA, USA', 'global_code': '8554M262+MH'}",2.0,4.5,ChIJhQ9v2kYh3YARRRNuKW_Z49E,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",570.0,"520 Main Street, Huntington Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 33.6844931, 'lng': -117.9879118}, 'viewport': {'northeast': {'lat': 33.6859506802915, 'lng': -117.9867327697085}, 'southwest': {'lat': 33.68325271970851, 'lng': -117.9894307302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100052388047948770442"">Subway</a>'], 'photo_reference': 'AW30NDwiUsq2DWNlWGYiXgMWKDlthnjyCrQ5VpPb8uAmFdy1gCYCaWyJQFa8qjNVVLSYdefgsOmx7gQVYwarn1afv1N6Z6CzGk4ifCMx-QZif1qHjiamR_W66Iu0WNJg7dPIiMFTI4RPHtMg_qZzlnZBBg9H3sEm4BY1rBDZTqetER3mcKlP', 'width': 1080}]",ChIJWUSKr84m3YAR53ZNuuMieLI,"{'compound_code': 'M2M6+QR Huntington Beach, CA, USA', 'global_code': '8554M2M6+QR'}",1.0,3.8,ChIJWUSKr84m3YAR53ZNuuMieLI,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",58.0,"19142 Beach Blvd #GG, Huntington Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 33.6919359, 'lng': -117.9927101}, 'viewport': {'northeast': {'lat': 33.6932373302915, 'lng': -117.9912638197085}, 'southwest': {'lat': 33.6905393697085, 'lng': -117.9939617802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Smart Park USA,,,ChIJW0XRzEMh3YARpHbAEFH5Srw,"{'compound_code': 'M2R4+QW Huntington Beach, CA, USA', 'global_code': '8554M2R4+QW'}",,5.0,ChIJW0XRzEMh3YARpHbAEFH5Srw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"18685 Main Street # 101-423, Huntington Beach",
OPERATIONAL,"{'location': {'lat': 33.6653697, 'lng': -117.9889322}, 'viewport': {'northeast': {'lat': 33.6667436302915, 'lng': -117.9875159697085}, 'southwest': {'lat': 33.66404566970851, 'lng': -117.9902139302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Normita's Surf City Taco,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110897582590269769356"">David Jeon</a>'], 'photo_reference': 'AW30NDztqDSCHvZpyhZuxi9n8HTbjv2NnDwE_j2Yk9i7mKsGZ6JI_Pa4D3YHzHCVXLewD6Hy5xtCqsHryH-1Fu0GRDtnkAMyV_TLUfDbI05T5rIJ8nPNVaCSpPJet4_ftHGhNIpS3Ic4VKvTRNoYgm_NR5eNbUHAmZGeWZUOW7eU2J--pQFU', 'width': 4032}]",ChIJGUEyYjkh3YARvFJxBGHMq_E,"{'compound_code': 'M286+4C Huntington Beach, CA, USA', 'global_code': '8554M286+4C'}",1.0,4.7,ChIJGUEyYjkh3YARvFJxBGHMq_E,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",702.0,"815 Indianapolis Avenue, Huntington Beach",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 33.6760942, 'lng': -117.9871505}, 'viewport': {'northeast': {'lat': 33.6774396302915, 'lng': -117.9859255697085}, 'southwest': {'lat': 33.67474166970851, 'lng': -117.9886235302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,HB Bagels And Cafe,,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104226856143191493537"">Nicole Cooper</a>'], 'photo_reference': 'AW30NDxkJkkrKm2usURhw5OKrqg8tn1JSJmXbWi9blK8l2p0KtM94BhizMf3XVv_pZDk1bpgXpPS0KVl1FCpSm0_AcxYo04qFELWtzLgqLm4azQ3LqVdguXnsoGZG3rgj597BIaxqdPYjsq9QIy9_MfivP5vi3oUhLAOJjF0us74UyDzxSlR', 'width': 4032}]",ChIJdXutsDMh3YARop1ZiiYfmys,"{'compound_code': 'M2G7+C4 Huntington Beach, CA, USA', 'global_code': '8554M2G7+C4'}",1.0,4.5,ChIJdXutsDMh3YARop1ZiiYfmys,GOOGLE,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",134.0,"19700 Beach Boulevard, Huntington Beach",{'open_now': False}
