business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 33.6859588, 'lng': -117.1902313}, 'viewport': {'northeast': {'lat': 33.6872361302915, 'lng': -117.1888975197085}, 'southwest': {'lat': 33.6845381697085, 'lng': -117.1915954802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,"Giovanni's Pizza, Pasta and More",{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115383032489848849592"">Nicole Rae Valencia</a>'], 'photo_reference': 'AW30NDxaLcpb2nk2D-YctatLRGsjuiTvNalljBuyoHG9HMpwAzmf86L09ONSbPlDh6I80BlERgBhgYkfOd2-_xEYQPaMW3DaySj9QytAFrUZZsMlMzyg43_QKc2-F1o04Dz2IGjNayFbgiZJh8qPA1jZwcbBzktePWqLHV0FvUOsg23GsK8Z', 'width': 3264}]",ChIJiWjISpOd3IARgVdOOeyN_I0,"{'compound_code': 'MRP5+9W Menifee, CA, USA', 'global_code': '8554MRP5+9W'}",1.0,4.3,ChIJiWjISpOd3IARgVdOOeyN_I0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",683,"26900 Newport Road STE 112, Menifee"
OPERATIONAL,"{'location': {'lat': 33.714002, 'lng': -117.190644}, 'viewport': {'northeast': {'lat': 33.7153698302915, 'lng': -117.1893337197085}, 'southwest': {'lat': 33.7126718697085, 'lng': -117.1920316802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McDonald's,{'open_now': True},"[{'height': 1850, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104973146930636916669"">Eric Velasquez</a>'], 'photo_reference': 'AW30NDxIzutmQ_8STABKrUecWCWbcqGkwjwQ1sskQMDKr5FDHa1JCdxQFCG6E7eY2s1Xap-844Op5hMxJX1_qX9GtshO9nJlUab31FKy2dvjCr1ciPbBlP1JnJmWdEIBpS1YP-sBiHGoVSJeDvvBgCQu6E7nL7m5wr9sYv5Wr_BKxw7K9-xD', 'width': 2450}]",ChIJ60s4hw6e3IARVbLjGEJ2o9E,"{'compound_code': 'PR75+JP Sun City, Menifee, CA, USA', 'global_code': '8554PR75+JP'}",1.0,3.5,ChIJ60s4hw6e3IARVbLjGEJ2o9E,GOOGLE,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",2008,"28000 Bradley Road, Sun City"
OPERATIONAL,"{'location': {'lat': 33.6854552, 'lng': -117.2038333}, 'viewport': {'northeast': {'lat': 33.6868084802915, 'lng': -117.2025824697085}, 'southwest': {'lat': 33.68411051970851, 'lng': -117.2052804302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Carl's Jr.,{'open_now': True},"[{'height': 694, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115921592313108884588"">Carl&#39;s Jr.</a>'], 'photo_reference': 'AW30NDx2HIcvBQQI1q7xYG8hJt0Hb1Wy5zKwF2g2TL-FLMNdM1oihoAnsW2dZcPwV9S5W5ZLHPqRqJ9cd-GtLQTke4g14jM9csuRTBwzAIKlQFCfw8FuVJdO-TffIPns6Ii4GNaL1yDOGHGAdQlr118uRgClJuK8mYlEMAufSOTL9txhCqp-', 'width': 1234}]",ChIJ2wtJ98ad3IARPQbM9YGk7ko,"{'compound_code': 'MQPW+5F Sun City, Menifee, CA, USA', 'global_code': '8554MQPW+5F'}",1.0,4.0,ChIJ2wtJ98ad3IARPQbM9YGk7ko,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",550,"26100 Newport Road, Sun City"
OPERATIONAL,"{'location': {'lat': 33.6844362, 'lng': -117.2055066}, 'viewport': {'northeast': {'lat': 33.6857405302915, 'lng': -117.2041594697085}, 'southwest': {'lat': 33.6830425697085, 'lng': -117.2068574302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jack in the Box,{'open_now': True},"[{'height': 1932, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114109655446054705015"">Freddy Sosa</a>'], 'photo_reference': 'AW30NDzOopWV6BU2Qkv4l6Ed2DYqSa5uKWC-_6BSClTPfSbONLe926VhPqV-Xgg-PNMn46770SD0-kGSGu85Iy6UUI-fzxI0ZKmxNUH6RpgYfL-h0UBKEBiee-M8v5NGPnR1OGCMZsDqrRaT2pakJ_GBtJ0zu2c3tb8uOZ0P3V6OhpTyjdLQ', 'width': 2576}]",ChIJ6dc_Ased3IARGbMsXuL2UFQ,"{'compound_code': 'MQMV+QQ Menifee, CA, USA', 'global_code': '8554MQMV+QQ'}",1.0,3.6,ChIJ6dc_Ased3IARGbMsXuL2UFQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",319,"26015 Newport Road, Menifee"
OPERATIONAL,"{'location': {'lat': 33.68597189999999, 'lng': -117.2080357}, 'viewport': {'northeast': {'lat': 33.68738973029149, 'lng': -117.2065862197085}, 'southwest': {'lat': 33.68469176970849, 'lng': -117.2092841802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pizza Factory,{'open_now': True},"[{'height': 418, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115710236133944650198"">Pizza Factory</a>'], 'photo_reference': 'AW30NDz0EfYnNbkoMj13gzDKyzj7t5ibCXNAfEN7NyRvpFe_Q60ld7hYHMmE_kWq6F8WFaecr8hxoD6_0D1DUOO6uvMOEJPWaV9I-8IqyUFXI1ZDmdKWIofjGuK-ac-yvTxmwZ2ku0MCOb4qP2_SZs6OKF4zYPGOEgmK7GpQm4Q2yuz6NIPW', 'width': 742}]",ChIJQ72vDcad3IARNfbAc9OJyHA,"{'compound_code': 'MQPR+9Q Menifee, CA, USA', 'global_code': '8554MQPR+9Q'}",2.0,4.2,ChIJQ72vDcad3IARNfbAc9OJyHA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",285,"25908 Newport Road, Menifee"
OPERATIONAL,"{'location': {'lat': 33.68286469999999, 'lng': -117.1610103}, 'viewport': {'northeast': {'lat': 33.68427248029149, 'lng': -117.1598369697085}, 'southwest': {'lat': 33.68157451970849, 'lng': -117.1625349302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Skyline Catering,{'open_now': True},,ChIJ3f0T8G9i24AR5Pggam5CRY0,"{'compound_code': 'MRMQ+4H Menifee, CA, USA', 'global_code': '8554MRMQ+4H'}",,5.0,ChIJ3f0T8G9i24AR5Pggam5CRY0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"28555 Corte San Remo, Menifee"
OPERATIONAL,"{'location': {'lat': 33.71235829999999, 'lng': -117.1913944}, 'viewport': {'northeast': {'lat': 33.71377553029149, 'lng': -117.1900326697085}, 'southwest': {'lat': 33.7110775697085, 'lng': -117.1927306302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sun City Family Restaurant,{'open_now': False},"[{'height': 676, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103171194144976121025"">Sun City Family Restaurant</a>'], 'photo_reference': 'AW30NDxk5X6--QhAirnD7FnSEmXhnjct3OKbognFfzUfgaxyZh2bJaWn03y8L70h9inieNin4ZfIZCzQQ9u6XqM71vWIbXHJ_5i9oj2_Zl6lbJlSREq4drtO75dYKMeKNh1x47-thWcQoBVXbh5pvqWaor7PbletIuCtXxRL7q773VVKFvkJ', 'width': 1200}]",ChIJw2mRWQme3IARb-A4c6_b12E,"{'compound_code': 'PR65+WC Sun City, Menifee, CA, USA', 'global_code': '8554PR65+WC'}",1.0,4.4,ChIJw2mRWQme3IARb-A4c6_b12E,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",363,"26824 Cherry Hills Boulevard, Sun City"
OPERATIONAL,"{'location': {'lat': 33.68460719999999, 'lng': -117.1773694}, 'viewport': {'northeast': {'lat': 33.68586863029149, 'lng': -117.1760191697085}, 'southwest': {'lat': 33.6831706697085, 'lng': -117.1787171302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Krispy Kreme,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108499620088219431739"">Tracey Beddingfield</a>'], 'photo_reference': 'AW30NDyM_65Jfbotj9lAxuZ9UL4PVmLEKKS6nWsulelqatfsHjJkYCGpcfvTfDSee0_5UdDM-0ez_IZaF2zBTXvWTcOPdxm5lOL5xDGCl_CJBOi2jriEh2TUTOh81-JHIPZb5pQsqgQK5Iny0bB6dFzcJib7WVJn0AmllNvN8MzK7W291hV6', 'width': 3024}]",ChIJhbjwT4id3IARVLee1O_Vz50,"{'compound_code': 'MRMF+R3 Menifee, CA, USA', 'global_code': '8554MRMF+R3'}",1.0,4.3,ChIJhbjwT4id3IARVLee1O_Vz50,GOOGLE,"['bakery', 'cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",1269,"30007 Haun Road, Menifee"
OPERATIONAL,"{'location': {'lat': 33.68549369999999, 'lng': -117.1774831}, 'viewport': {'northeast': {'lat': 33.6867902302915, 'lng': -117.1760428197085}, 'southwest': {'lat': 33.6840922697085, 'lng': -117.1787407802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Applebee's Grill + Bar,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105490058426792864275"">Luis A. Gonzalez</a>'], 'photo_reference': 'AW30NDy9tl8Esm6AcX7xEw3TA-B7PqAErFYnpfBFuSOZ-U7jyR6GdyEBzGuKP1ViMlWnwhbGs6CCTzv8S1rHWyBj0HjTClFxn4IW3RqbiVfy8VuetaczCZDFiOqDTtDUbBcAeIWH_D5Tgb7iZ3G7tqf890aX6N5VbKxTQmCbwu5tP1WgwT6d', 'width': 5312}]",ChIJ84d6j4ud3IARC6C0EF2mC30,"{'compound_code': 'MRPF+52 Menifee, CA, USA', 'global_code': '8554MRPF+52'}",2.0,4.1,ChIJ84d6j4ud3IARC6C0EF2mC30,GOOGLE,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1498,"27750 Newport Road, Menifee"
OPERATIONAL,"{'location': {'lat': 33.6845701, 'lng': -117.1771278}, 'viewport': {'northeast': {'lat': 33.6858513802915, 'lng': -117.1757663697085}, 'southwest': {'lat': 33.6831534197085, 'lng': -117.1784643302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ono Hawaiian BBQ,{'open_now': True},"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113783317380511115163"">hoaxonyou</a>'], 'photo_reference': 'AW30NDy3QEjaFfou0EOriTRA2xJBmSwc3GTsplIZPsWq2x2VZaBql_z4DWnYwJAhTpao4FiCF7g0rgDltZMnJcT6c2iGIhk2jemrGWKygi1N9FFD_tEMrlbA5G_vJ_R3XUY_Z3SljVeEoH8cnmBHbMtZU-5-m8ErftDETT6NRHDnzvo6Oi5I', 'width': 12000}]",ChIJQZy5RIid3IARff6VeyOO0rI,"{'compound_code': 'MRMF+R4 Menifee, CA, USA', 'global_code': '8554MRMF+R4'}",1.0,4.3,ChIJQZy5RIid3IARff6VeyOO0rI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",549,"30021 Haun Road, Menifee"
OPERATIONAL,"{'location': {'lat': 33.6853831, 'lng': -117.1767429}, 'viewport': {'northeast': {'lat': 33.6867677802915, 'lng': -117.1754944197085}, 'southwest': {'lat': 33.6840698197085, 'lng': -117.1781923802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Five Guys,{'open_now': True},"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106647823167543630106"">Greg Vogel (Photo)</a>'], 'photo_reference': 'AW30NDyGUTjCcgVqNu6npFWUK1mgIwBLUQ2vElvSu9MVXRpBdj7_mvRoIS0l0xbyHX0CBBXPf9gEE4tUwEjKqKPholw_dqrtTvFcif2m2KGaA8eXxy9w_c_uXTCNG1_VdA5DOJgGWRhN6-TVV11EhvBpBl1nfyLqv4_re9l4i68taxqAi1sd', 'width': 2988}]",ChIJtSyRj4ud3IARpllBBGOLS3Q,"{'compound_code': 'MRPF+58 Menifee, CA, USA', 'global_code': '8554MRPF+58'}",2.0,4.4,ChIJtSyRj4ud3IARpllBBGOLS3Q,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",669,"27774 Newport Road Ste. 103, Menifee"
