business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 36.9161609, 'lng': -76.21953030000002}, 'viewport': {'northeast': {'lat': 36.9174143802915, 'lng': -76.21822266970851}, 'southwest': {'lat': 36.9147164197085, 'lng': -76.22092063029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Dunkin',{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102144956592771557013"">Lexi Hudson</a>'], 'photo_reference': 'AW30NDyOS6-WWhujhF1x6_0Ks4L1YjeScluwkWyfzH9aMCUOx1cHnGTxR_VToTZxyvbeL2KTkR-3uqps0cCDLB3BBRoDSEvGKbSmLzFQEpTZV4GtC6T9pWyZH7iwjBCFvVtdjuGGVjfq2eEJU6bOy69DT0tAJU2Rkgzh7IR4tAj_tPaTmoTb', 'width': 4032}]",ChIJMUJ2RdOWuokR8YYrE_VhnlI,"{'compound_code': 'WQ8J+F5 Norfolk, VA, USA', 'global_code': '8785WQ8J+F5'}",1.0,3.5,ChIJMUJ2RdOWuokR8YYrE_VhnlI,GOOGLE,"['bakery', 'cafe', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",415.0,"2300 East Little Creek Road, Norfolk"
OPERATIONAL,"{'location': {'lat': 36.9151596, 'lng': -76.2525576}, 'viewport': {'northeast': {'lat': 36.91659003029149, 'lng': -76.2512052197085}, 'southwest': {'lat': 36.9138920697085, 'lng': -76.2539031802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Domino's Pizza,{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112321633528819580026"">Mrs Dendy</a>'], 'photo_reference': 'AW30NDxdAwkZ2qQeDlCx51tqeqfRq4rhn01CR6KO0pt6WRRlna146sVGSklHSa5xCRsqtH-1X_r832Y099J4UYtKaretlWFYRMGz6dqN_xwYaPYa7L01iLJe4mZ_9uEd6N666IYYwV79Jvt78q6l3mtvwpYxVw2I6KszP4pxcXMDkKuohFuv', 'width': 4128}]",ChIJjVQU6iqXuokR1gugBJhks8c,"{'compound_code': 'WP8W+3X Norfolk, VA, USA', 'global_code': '8785WP8W+3X'}",1.0,3.7,ChIJjVQU6iqXuokR1gugBJhks8c,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",447.0,"725 East Little Creek Road, Norfolk"
OPERATIONAL,"{'location': {'lat': 36.91524709999999, 'lng': -76.26931259999999}, 'viewport': {'northeast': {'lat': 36.9165610302915, 'lng': -76.26801116970849}, 'southwest': {'lat': 36.9138630697085, 'lng': -76.27070913029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McDonald's,{'open_now': True},"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102406266504169888090"">Mark S</a>'], 'photo_reference': 'AW30NDyJpD2hXlmszi8OfIwC_-e01tIAryc5kW3QsV7GNKWtWQpEHLjgPp5nMuxOWeegOB9I9qqgbLZqjgCw9CkRdM-EDtcidOOUiXrqPkTILFT1SL4UY3K6vN3tcw9CkrLLR14x8xSrrQlAcejZJy37eUNENeVkrZJ8mQl1anN82tWOB4pV', 'width': 4160}]",ChIJV_sJTVaXuokRyhPPGkfIpJI,"{'compound_code': 'WP8J+37 Norfolk, VA, USA', 'global_code': '8785WP8J+37'}",1.0,3.5,ChIJV_sJTVaXuokRyhPPGkfIpJI,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",1463.0,"211 East Little Creek Road, Norfolk"
OPERATIONAL,"{'location': {'lat': 36.9155473, 'lng': -76.2699058}, 'viewport': {'northeast': {'lat': 36.9169261302915, 'lng': -76.26854136970849}, 'southwest': {'lat': 36.9142281697085, 'lng': -76.2712393302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Wendy's,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107945153700665917226"">Paul Carver</a>'], 'photo_reference': 'AW30NDx_Os7CYnl2xgRdok4B6KJWh6HBwE-VtVz0UMNNRjrM6kKOrCqJ5Sw4ik1O1vjtyxZqEyLyjaG5kq_o2GGBPsjhnA-TxteTAa4tdImGpKkoOGMlbw2E-3DgfHap1TJ8nljae3zLOh2CxJF9sPLcGakOMCjlpSj4gi8nJLF0gsYaibHQ', 'width': 3264}]",ChIJ34rwOVaXuokRjX87LQL0YhQ,"{'compound_code': 'WP8J+62 Norfolk, VA, USA', 'global_code': '8785WP8J+62'}",1.0,3.3,ChIJ34rwOVaXuokRjX87LQL0YhQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1062.0,"208 East Little Creek Road, Norfolk"
OPERATIONAL,"{'location': {'lat': 36.9162562, 'lng': -76.2324818}, 'viewport': {'northeast': {'lat': 36.9176655302915, 'lng': -76.2309513697085}, 'southwest': {'lat': 36.9149675697085, 'lng': -76.23364933029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Little Caesars Pizza,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104500676078243504656"">J Webster</a>'], 'photo_reference': 'AW30NDyA8rC31nGAkVmfb-UG27YSS2pVQ2falZ1gTzY5y-hAbzb2hOfPgmp-v1MYauYLQtRQZ3crKV_yriDEa5ncYSkdsW1rx3MA0XhB4GGPai_ky2U2-XgyQCbCI_bc2RiwspU8rig9bXfGDqRwg4rPDwVpukrhIU1yX8uAr9-yj8NBOq9p', 'width': 4000}]",ChIJzVc78yyXuokRwozcrQ7bG9U,"{'compound_code': 'WQ89+G2 Norfolk, VA, USA', 'global_code': '8785WQ89+G2'}",1.0,3.5,ChIJzVc78yyXuokRwozcrQ7bG9U,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",249.0,"1547 East Little Creek Road, Norfolk"
OPERATIONAL,"{'location': {'lat': 36.9127452, 'lng': -76.2519475}, 'viewport': {'northeast': {'lat': 36.9140508302915, 'lng': -76.2510106197085}, 'southwest': {'lat': 36.9113528697085, 'lng': -76.25370858029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102406266504169888090"">Mark S</a>'], 'photo_reference': 'AW30NDy5vQQdQfGrSqi7kS8n0kE3d3XA_k3EObK_jTZjSqPxiiiLrMYus3VlM-fz6AnY_V6V5w0dezH2iy_iOMI3pS-xcl9hUOodcvdwW1eIp1NsvJ00oTxAjAhuKAyIraK-W0WZK1O7DdcocN4IyQ63zx4YtA4gsXEPWoRyfyEUEfsYqPRG', 'width': 4160}]",ChIJ0W7cF0-XuokRPQJzZ433l9A,"{'compound_code': 'WP7X+36 Norfolk, VA, USA', 'global_code': '8785WP7X+36'}",1.0,3.9,ChIJ0W7cF0-XuokRPQJzZ433l9A,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",280.0,"7530 Tidewater Drive, Norfolk"
OPERATIONAL,"{'location': {'lat': 36.8963113, 'lng': -76.22542299999999}, 'viewport': {'northeast': {'lat': 36.8977059302915, 'lng': -76.2239804697085}, 'southwest': {'lat': 36.8950079697085, 'lng': -76.2266784302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 1763, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113292223991428097513"">Subway</a>'], 'photo_reference': 'AW30NDypSpXaLO2I6vixqFsUVIDzutzR30ZWp4Cf59DTthPEUmEnUARLu6Nw3kImCek4cFSArAtUGHUSkElnzpLOFw4x2ybWcMMVeb6TBxazpHpuQEW0yoJR6B8nUxyGEeERtdFCyrV0VOqFYEptPy1B5SYtka-YcshHghGVsLYqwch5KH3w', 'width': 1763}]",ChIJEez5BCCXuokRaM8Byh5ptQg,"{'compound_code': 'VQWF+GR Norfolk, VA, USA', 'global_code': '8785VQWF+GR'}",1.0,3.6,ChIJEez5BCCXuokRaM8Byh5ptQg,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",92.0,"1595 International Boulevard D, Norfolk"
OPERATIONAL,"{'location': {'lat': 36.8904685, 'lng': -76.20886229999999}, 'viewport': {'northeast': {'lat': 36.89179308029149, 'lng': -76.2076851197085}, 'southwest': {'lat': 36.88909511970849, 'lng': -76.2103830802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Gourmet Gang - Event & Wedding Caterer,{'open_now': False},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110536766324443304453"">The Gourmet Gang - Event &amp; Wedding Caterer</a>'], 'photo_reference': 'AW30NDze4IEn5ab1kZOFXKytuOkGI1M9gB1H_It0MY7qrW55045zOLQHrKnrawptx6FD0pyC7T4V3wr0_2ivnj5fRn7HhecLo2v3rWqu3bgxc6k947004qFFPhRDSs10KVq5XZWjTXSQNn1ZHgJdFqEOvf9pyqB1RXcYUqHQZrBsj4BH_QGG', 'width': 2048}]",ChIJi-01uu-WuokROwJla5W7E_Y,"{'compound_code': 'VQRR+5F Norfolk, VA, USA', 'global_code': '8785VQRR+5F'}",,4.3,ChIJi-01uu-WuokROwJla5W7E_Y,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",70.0,"6000 Robin Hood Road, Norfolk"
OPERATIONAL,"{'location': {'lat': 36.95494859999999, 'lng': -76.25426809999999}, 'viewport': {'northeast': {'lat': 36.9563759802915, 'lng': -76.25285616970848}, 'southwest': {'lat': 36.95367801970851, 'lng': -76.25555413029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Domino's Pizza,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113297294463618942549"">the unicorn cousins</a>'], 'photo_reference': 'AW30NDwJvquvou2FmX7JhAPmUSywhSWCPo5sXNCTx6nhjncmRwUPwwuTZDAdRA2zePJpzdUD6cAUlDk4FQGU7Y4pnTACW0UOdfJ0CtaA3dqnkWJ_hj1-WKToU_OcqVA5Q9Vwy2-dZoyCyAq-lFtCibYQd9COlqGjwdgc45ygz101AGMZXI4d', 'width': 4048}]",ChIJ1fZMJoyQuokRfnurwedUqBY,"{'compound_code': 'XP3W+X7 Norfolk, VA, USA', 'global_code': '8785XP3W+X7'}",1.0,3.9,ChIJ1fZMJoyQuokRfnurwedUqBY,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",379.0,"195 West Ocean View Avenue Unit 19, Norfolk"
OPERATIONAL,"{'location': {'lat': 36.91428, 'lng': -76.21392000000002}, 'viewport': {'northeast': {'lat': 36.9156835802915, 'lng': -76.21290566970852}, 'southwest': {'lat': 36.9129856197085, 'lng': -76.21560363029153}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AMF Norfolk Lanes,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114490841421113696223"">Javedul Ferdous</a>'], 'photo_reference': 'AW30NDx-zTVbjM9A9bdUJyJlnTgAEQp0Pde1KnekPa3dP8gAf-XE8KUKi4CecxwKaddY68pkx8CxMyeEL_JhyAiOWPcJzv_Rvln1b9CIXNMMGdixsUFBgp4H0iPeOa7yfV63YTbZtwjzK2zqFg50rhqLbKHrJs_G8iz9HOJMxRRWYtdEjuP-', 'width': 4032}]",ChIJF91uktKWuokRbPqz2cloNNE,"{'compound_code': 'WQ7P+PC Norfolk, VA, USA', 'global_code': '8785WQ7P+PC'}",,4.2,ChIJF91uktKWuokRbPqz2cloNNE,GOOGLE,"['bowling_alley', 'bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",1036.0,"2441 East Little Creek Road, Norfolk"
OPERATIONAL,"{'location': {'lat': 36.9160505, 'lng': -76.25219489999999}, 'viewport': {'northeast': {'lat': 36.9173394302915, 'lng': -76.25073176970848}, 'southwest': {'lat': 36.9146414697085, 'lng': -76.2534297302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Burger King,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110554794195725757468"">George Marrero</a>'], 'photo_reference': 'AW30NDy1ALEmCRIiX8bsIIcDIml9lwoFm2VkWsiVXSHM-C6ITWAJlvBW5qdKsbC5axiM8wdrK-3ElJ-fnEyN8XVsDrBcDylA6KylWjHplLZ1fQzLHC4bmY1NE-C0n4zxLiTf_XlzFguTcIReqxLVTGqWGSvHLWzcxFBNYq8UkOOuuUxVo2qp', 'width': 4032}]",ChIJe0X63EuXuokRprJa0h3oeHY,"{'compound_code': 'WP8X+C4 Norfolk, VA, USA', 'global_code': '8785WP8X+C4'}",1.0,3.2,ChIJe0X63EuXuokRprJa0h3oeHY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",992.0,"740 East Little Creek Road, Norfolk"
