business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 33.6809357, 'lng': -117.9068774}, 'viewport': {'northeast': {'lat': 33.68223888029149, 'lng': -117.9055300197085}, 'southwest': {'lat': 33.67954091970849, 'lng': -117.9082279802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,French’s Bakery,{'open_now': False},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107809492684905567832"">Brian Keenan</a>'], 'photo_reference': 'AW30NDzdqOgd7iir2N45nNJTd2ZTorIIz_A12JzuNMIIqXFs1LUjb9DhwKWHv9DDZ0ADDWatOHlrpOYYn8r_2-2FhYk27OaU-uieFg7h9RtcKzJtEX-e21F_B-CGiV546FhSgdF6BWwVzi23NZdCDGuM9ErBkgsniFFEyk7mW84JSBYjhdVO', 'width': 2058}]",ChIJY3xqmkHf3IARbhsf19vF8bQ,"{'compound_code': 'M3JV+96 Costa Mesa, CA, USA', 'global_code': '8554M3JV+96'}",,4.3,ChIJY3xqmkHf3IARbhsf19vF8bQ,GOOGLE,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",172.0,"1170 Baker Street B, Costa Mesa"
OPERATIONAL,"{'location': {'lat': 33.65681529999999, 'lng': -117.9186642}, 'viewport': {'northeast': {'lat': 33.6581566302915, 'lng': -117.9172304697085}, 'southwest': {'lat': 33.6554586697085, 'lng': -117.9199284302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Panda Express,{'open_now': True},"[{'height': 2002, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101183189993115226419"">cmilton111</a>'], 'photo_reference': 'AW30NDxB5blYQWEUQgZAy4d1tYNrqmEmhci4U776wbQkRBr_r0wgFs3h8qDdjtDBPRpLu4t8wUqzUchNyABzHRlYm62crnWIecewYBkslXUU_8F5o4NWFPBrp6fR7aLPcTT78LjXAsWLmUiBjAUtvqqc5mISyVnyWFx4lh6CnyRh-IUEAABt', 'width': 4160}]",ChIJJwiJJXnf3IAR5jX0LRb_Sfg,"{'compound_code': 'M34J+PG Costa Mesa, CA, USA', 'global_code': '8554M34J+PG'}",1.0,3.8,ChIJJwiJJXnf3IAR5jX0LRb_Sfg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",569.0,"2300 Harbor Boulevard N-8, Costa Mesa"
OPERATIONAL,"{'location': {'lat': 33.6555827, 'lng': -117.9187012}, 'viewport': {'northeast': {'lat': 33.6568599302915, 'lng': -117.9173140197085}, 'southwest': {'lat': 33.6541619697085, 'lng': -117.9200119802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Hong Kong Express,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111677444331930038249"">Bradley Meenahan</a>'], 'photo_reference': 'AW30NDx3wLa32dRakrh5axS301BN9rvIxIjrGFZTMN-dkBA-V7s3mJZ7X885fwJivCcGTSZRlIS3xJNKpZIN845s7a6s8DXy5Dz18iuE9VJNbF6tgs8UyPBbWCrbBp4PQX1ix5xy5ZWAqv_PkCIEHSAV1ZkTurdQ5iVhx4b5I_UW60g4Qm34', 'width': 4160}]",ChIJp-08nHjf3IARcLbnQ4WjZpc,"{'compound_code': 'M34J+6G Costa Mesa, CA, USA', 'global_code': '8554M34J+6G'}",1.0,4.4,ChIJp-08nHjf3IARcLbnQ4WjZpc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",334.0,"2200 Harbor Boulevard # E180, Costa Mesa"
OPERATIONAL,"{'location': {'lat': 33.6717681, 'lng': -117.9186553}, 'viewport': {'northeast': {'lat': 33.6731433802915, 'lng': -117.9173733197085}, 'southwest': {'lat': 33.6704454197085, 'lng': -117.9200712802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Coco's Bakery Restaurant,{'open_now': True},"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101098721493984306069"">Simon Kaulius</a>'], 'photo_reference': 'AW30NDzWfRx77bo_V9eHlOZS-Uzcjyxm_GKtKg6ypLM8yISnI8x0kMndXwaBuw1EgCL0fNTltVv4L6nu044232tq6fz-xYiuDBhBn_uIVUS-pPfa_wua1QeWljh4taQ-Yr6mUrTEqOdnOBzcti7sEuXbS8AQHG3xcheUmXUvZUt5Vv2IrLwx', 'width': 2560}]",ChIJq6rs0Wbf3IARbOOMrPzDGmY,"{'compound_code': 'M3CJ+PG Costa Mesa, CA, USA', 'global_code': '8554M3CJ+PG'}",2.0,4.2,ChIJq6rs0Wbf3IARbOOMrPzDGmY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",444.0,"2750 Harbor Boulevard, Costa Mesa"
OPERATIONAL,"{'location': {'lat': 33.6877265, 'lng': -117.9198198}, 'viewport': {'northeast': {'lat': 33.6890097302915, 'lng': -117.9186587697085}, 'southwest': {'lat': 33.6863117697085, 'lng': -117.9213567302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,In-N-Out Burger,{'open_now': True},"[{'height': 752, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115786734331571078073"">In-N-Out Burger</a>'], 'photo_reference': 'AW30NDxO5VuceJuKjqvmmyF8xl3ouQXR8HdVez8oHhDTmCgKubwqUmSsSA1KwG0Ylo3Cn12n2cWeiXQLWuSine5DVs7RzC1x3FWE3_55-8VBedlX0jJm3cqETnv-9GIa0Jj0EJwPkfvx7iND1TclzZniekVfB5CLGnP4aNmyK3POLRReBHxv', 'width': 1337}]",ChIJQfmLI1ff3IARmz2onB6YoqM,"{'compound_code': 'M3QJ+33 Costa Mesa, CA, USA', 'global_code': '8554M3QJ+33'}",1.0,4.7,ChIJQfmLI1ff3IARmz2onB6YoqM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4066.0,"3211 Harbor Boulevard, Costa Mesa"
OPERATIONAL,"{'location': {'lat': 33.6580921, 'lng': -117.9179328}, 'viewport': {'northeast': {'lat': 33.65939218029149, 'lng': -117.9166294697085}, 'southwest': {'lat': 33.65669421970849, 'lng': -117.9193274302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Nick's Pizza Ristorante Italiano,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111964265114578332609"">Danial Rostam-abadi</a>'], 'photo_reference': 'AW30NDzjlBFcdYVhJiPilRh3ZvvEHblVLS6LN-Hw3U24PJQLX6KwCDCesCJBD9TSlcajqkbzIN1kZRV5FzcAubaZ3AUSXnVV2_rKmSWDDPJV-BfHuApiRVMn4dmDIVIOrE-mLFkzzl-PDcZAmVg2fB_n6AdniYcXdJ5Y-NGIUmOHuiMZTnrG', 'width': 4048}]",ChIJJwiJJXnf3IARY7Ze9aReo9A,"{'compound_code': 'M35J+6R Costa Mesa, CA, USA', 'global_code': '8554M35J+6R'}",2.0,4.4,ChIJJwiJJXnf3IARY7Ze9aReo9A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",542.0,"2300 Harbor Boulevard # K1, Costa Mesa"
OPERATIONAL,"{'location': {'lat': 33.67412429999999, 'lng': -117.9206301}, 'viewport': {'northeast': {'lat': 33.6753658302915, 'lng': -117.9192669197085}, 'southwest': {'lat': 33.6726678697085, 'lng': -117.9219648802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Doria's Haus of Pizza,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117431424377243658893"">fernando ramirez</a>'], 'photo_reference': 'AW30NDwCHifXF-SWN07VGJTS4EvjR9jLbYs1We2GLnYjh7Yd06DRUOsaSmoh9cORz--JKLZWAI0D4AF_bVxdf7F17nQ3OIfdjNpfdlqOnVriQEaT4WGH_oAMGaSPfcPayTKDx9K2hP_MlqCSfzl6uDSgi804Y9Yvt_aQstShLetCxuHemDrv', 'width': 3024}]",ChIJC8LEuGDf3IAR4JR-3LLcp70,"{'compound_code': 'M3FH+JP Costa Mesa, CA, USA', 'global_code': '8554M3FH+JP'}",1.0,4.5,ChIJC8LEuGDf3IAR4JR-3LLcp70,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",812.0,"1500 Adams Avenue #108, Costa Mesa"
OPERATIONAL,"{'location': {'lat': 33.6804589, 'lng': -117.9201356}, 'viewport': {'northeast': {'lat': 33.68160718029149, 'lng': -117.9187174697085}, 'southwest': {'lat': 33.67890921970849, 'lng': -117.9214154302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Domino's Pizza,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112772886793086461985"">Jia Lin</a>'], 'photo_reference': 'AW30NDwt0Ji2l4whiAt6L1Yz6As2Md-2srf3FBRB3n5X7RAPet3LVKIZwsD8wCl4yZQqT0UJKyCVCdFZ9Td6CvqJTpAxVuf4Fg2bKRvlv6ZZGnhDyHY32pbvJSJU4tfBY1SbgZVLlR-4_-ggAjQscKaEuzcWLyFMK8smVSt1w1bPge1HgCDY', 'width': 3024}]",ChIJrRimtF7f3IAR9mOEaANaJFY,"{'compound_code': 'M3JH+5W Costa Mesa, CA, USA', 'global_code': '8554M3JH+5W'}",1.0,3.8,ChIJrRimtF7f3IAR9mOEaANaJFY,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",247.0,"1510 Baker Street, Costa Mesa"
OPERATIONAL,"{'location': {'lat': 33.67933, 'lng': -117.920613}, 'viewport': {'northeast': {'lat': 33.6806279302915, 'lng': -117.9191460697085}, 'southwest': {'lat': 33.67792996970851, 'lng': -117.9218440302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Little Caesars Pizza,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104799919553530711614"">Alyssa Phillips</a>'], 'photo_reference': 'AW30NDxt3-_TJ_V8i7Jj7PLKPMncTdbUfKCfgY9pIS2uRcDF60qg8W7zMXg-Sc_XTrDg-7lINtRkZENT3t6GkNGW8AfUItpHDhseH_t4frJbvX4lzWEJiCbbfC0BeCgY9qVReCF327o-ayc-t4mf7inLmM5zdUiQLufFMA9gcKrk6O3oI6qx', 'width': 3456}]",ChIJ44wYol7f3IARZ3ME99gxpNU,"{'compound_code': 'M3HH+PQ Costa Mesa, CA, USA', 'global_code': '8554M3HH+PQ'}",1.0,3.8,ChIJ44wYol7f3IARZ3ME99gxpNU,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",261.0,"2967 Harbor Boulevard, Costa Mesa"
OPERATIONAL,"{'location': {'lat': 33.6564729, 'lng': -117.9180381}, 'viewport': {'northeast': {'lat': 33.6579029302915, 'lng': -117.9166705197085}, 'southwest': {'lat': 33.6552049697085, 'lng': -117.9193684802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Wingstop,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118132502645174483169"">The Carlos Show</a>'], 'photo_reference': 'AW30NDxWC8yQCaPOGnA8qZPeCGkdUZi4wIwjFx01BbxBgp2mVkK6Eb7a8RetDIclyCNtAVeNmA-jVR1AwRIaO6YN4sV7gh9Fhg3ewTCF1j0RU4A86esRh6UbVSAAHZs_bjXdnew6cYBodys2swv9Gm3FZnoeR84LTvlzhT7lAVDeDH9aP1l6', 'width': 4032}]",ChIJHzOUe4nf3IARR3QciOE1e1w,"{'compound_code': 'M34J+HQ Costa Mesa, CA, USA', 'global_code': '8554M34J+HQ'}",2.0,4.2,ChIJHzOUe4nf3IARR3QciOE1e1w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",389.0,"2300 Harbor Boulevard, Costa Mesa"
OPERATIONAL,"{'location': {'lat': 33.6808152, 'lng': -117.9062904}, 'viewport': {'northeast': {'lat': 33.68209968029149, 'lng': -117.9050437197085}, 'southwest': {'lat': 33.6794017197085, 'lng': -117.9077416802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110543454631765819047"">Cris Hazzard</a>'], 'photo_reference': 'AW30NDxF4eWHdUBslOyiKCLY3WklU_8CjuJ5XAl1ED7hUr73Klz4_chn3ph1oq8SefCSm2K99PAVJtQVE5ndONAgp55qD8tqk5ByRjzgTSX_yNJkRi073v7-J4lCj_lOxZR5XXc1VtbwN4oZC25uWwwHBIFbQwKTywrkZHXPszVYrYgiliOn', 'width': 4032}]",ChIJkxqFm0Hf3IARYvWTYpMx1UM,"{'compound_code': 'M3JV+8F Costa Mesa, CA, USA', 'global_code': '8554M3JV+8F'}",2.0,4.3,ChIJkxqFm0Hf3IARYvWTYpMx1UM,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",250.0,"1170 Baker Street W, Costa Mesa"
